#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
3764000      9.56e-02      1.75e-03      3.16e-02    8.1e-06
3766000      8.20e-03      8.97e-04      2.15e-03    8.1e-06
3768000      4.92e-02      1.75e-03      1.61e-02    8.1e-06
3770000      2.61e-02      2.20e-04      8.67e-03    8.1e-06
3772000      4.35e-02      3.14e-04      1.44e-02    8.1e-06
3774000      9.89e-03      1.17e-03      2.45e-03    8.1e-06
3776000      2.95e-03      6.90e-05      9.64e-04    8.1e-06
3778000      1.11e-01      1.37e-03      3.68e-02    8.1e-06
3780000      6.28e-03      3.00e-04      1.93e-03    8.1e-06
3782000      1.64e-02      1.28e-03      4.90e-03    8.1e-06
3784000      6.01e-02      3.83e-04      2.00e-02    8.1e-06
3786000      2.19e-02      1.18e-03      6.58e-03    8.1e-06
3788000      8.91e-02      1.84e-04      2.96e-02    8.1e-06
3790000      1.43e-02      9.54e-04      4.41e-03    8.1e-06
3792000      8.44e-02      1.21e-03      2.79e-02    8.1e-06
3794000      1.20e-02      1.72e-03      2.36e-03    8.1e-06
3796000      5.09e-02      1.62e-04      1.69e-02    8.1e-06
3798000      1.12e-02      1.41e-03      2.60e-03    8.1e-06
3800000      1.31e-02      2.14e-04      4.42e-03    7.7e-06
3802000      7.62e-02      2.75e-03      2.48e-02    7.7e-06
3804000      1.06e-02      8.07e-04      2.86e-03    7.7e-06
3806000      1.35e-02      1.06e-03      4.12e-03    7.7e-06
3808000      4.48e-02      2.92e-04      1.52e-02    7.7e-06
3810000      1.64e-02      2.42e-03      3.07e-03    7.7e-06
3812000      3.61e-02      1.38e-03      1.17e-02    7.7e-06
3814000      3.05e-02      2.46e-03      9.25e-03    7.7e-06
3816000      4.61e-02      6.47e-04      1.56e-02    7.7e-06
3818000      3.69e-02      5.14e-03      7.76e-03    7.7e-06
3820000      7.49e-02      1.85e-03      2.50e-02    7.7e-06
3822000      1.04e-02      9.22e-04      2.48e-03    7.7e-06
3824000      3.99e-02      1.82e-03      1.31e-02    7.7e-06
3826000      8.30e-02      1.49e-03      2.81e-02    7.7e-06
3828000      5.84e-02      1.41e-03      1.97e-02    7.7e-06
3830000      6.32e-02      6.15e-04      2.15e-02    7.7e-06
3832000      2.96e-03      2.45e-04      7.58e-04    7.7e-06
3834000      4.59e-03      2.86e-04      1.36e-03    7.7e-06
3836000      1.50e-02      1.87e-03      3.66e-03    7.7e-06
3838000      1.53e-02      4.80e-04      5.02e-03    7.7e-06
3840000      2.00e-02      1.89e-03      5.88e-03    7.3e-06
3842000      9.67e-03      2.18e-04      3.31e-03    7.3e-06
3844000      4.52e-02      1.34e-03      1.55e-02    7.3e-06
3846000      7.72e-02      2.93e-03      2.62e-02    7.3e-06
3848000      1.73e-02      3.36e-04      5.94e-03    7.3e-06
3850000      4.09e-02      1.09e-03      1.39e-02    7.3e-06
3852000      2.14e-02      2.40e-03      3.38e-03    7.3e-06
3854000      1.02e-02      6.10e-04      3.34e-03    7.3e-06
3856000      1.00e-02      1.08e-03      1.80e-03    7.3e-06
3858000      3.54e-02      2.43e-03      1.14e-02    7.3e-06
3860000      1.52e-02      2.35e-04      5.24e-03    7.3e-06
3862000      1.58e-02      7.20e-04      5.32e-03    7.3e-06
3864000      9.29e-03      1.17e-04      3.22e-03    7.3e-06
3866000      1.04e-02      3.20e-04      3.55e-03    7.3e-06
3868000      7.90e-02      6.92e-04      2.74e-02    7.3e-06
3870000      7.89e-02      4.07e-03      2.66e-02    7.3e-06
3872000      5.07e-02      3.13e-03      1.65e-02    7.3e-06
3874000      7.61e-02      1.62e-04      2.65e-02    7.3e-06
3876000      2.94e-02      2.33e-03      7.94e-03    7.3e-06
3878000      8.99e-03      3.84e-04      2.94e-03    7.3e-06
3880000      1.01e-02      1.06e-03      1.98e-03    6.9e-06
3882000      2.55e-02      1.35e-03      8.25e-03    6.9e-06
3884000      1.44e-02      4.47e-04      4.96e-03    6.9e-06
3886000      9.54e-02      7.03e-04      3.39e-02    6.9e-06
3888000      5.46e-03      5.45e-04      1.18e-03    6.9e-06
3890000      1.22e-02      1.01e-03      3.84e-03    6.9e-06
3892000      8.65e-02      2.45e-03      3.04e-02    6.9e-06
3894000      1.87e-02      1.74e-03      4.46e-03    6.9e-06
3896000      1.42e-02      1.16e-03      4.48e-03    6.9e-06
3898000      1.22e-02      1.21e-03      3.59e-03    6.9e-06
3900000      6.48e-02      2.56e-03      2.26e-02    6.9e-06
3902000      1.76e-02      1.66e-03      5.30e-03    6.9e-06
3904000      1.16e-01      2.22e-03      4.10e-02    6.9e-06
3906000      1.45e-02      3.15e-04      5.08e-03    6.9e-06
3908000      5.22e-02      2.55e-03      1.79e-02    6.9e-06
3910000      1.40e-02      8.97e-04      4.27e-03    6.9e-06
3912000      1.11e-02      6.39e-04      3.50e-03    6.9e-06
3914000      3.78e-02      3.59e-04      1.34e-02    6.9e-06
3916000      1.56e-02      2.49e-03      2.40e-03    6.9e-06
3918000      1.15e-02      1.51e-03      2.76e-03    6.9e-06
3920000      8.04e-02      3.14e-04      2.92e-02    6.6e-06
3922000      2.18e-02      2.61e-03      5.83e-03    6.6e-06
3924000      8.31e-03      7.14e-04      2.20e-03    6.6e-06
3926000      3.39e-02      1.73e-03      1.20e-02    6.6e-06
3928000      8.67e-03      3.38e-04      3.08e-03    6.6e-06
3930000      7.78e-02      1.56e-03      2.79e-02    6.6e-06
3932000      2.55e-02      7.52e-04      9.02e-03    6.6e-06
3934000      8.16e-03      6.93e-04      2.19e-03    6.6e-06
3936000      1.14e-02      9.14e-04      3.69e-03    6.6e-06
3938000      1.29e-02      6.11e-04      4.35e-03    6.6e-06
3940000      1.05e-02      5.67e-04      3.64e-03    6.6e-06
3942000      1.08e-01      1.27e-03      3.92e-02    6.6e-06
3944000      1.03e-02      1.38e-03      2.45e-03    6.6e-06
3946000      1.40e-02      1.27e-03      4.38e-03    6.6e-06
3948000      2.34e-02      3.30e-03      5.18e-03    6.6e-06
3950000      1.52e-02      1.08e-03      4.57e-03    6.6e-06
3952000      1.06e-02      3.16e-04      3.80e-03    6.6e-06
3954000      1.74e-02      3.78e-04      6.23e-03    6.6e-06
3956000      2.08e-02      2.38e-03      5.77e-03    6.6e-06
3958000      8.64e-03      2.85e-05      3.14e-03    6.6e-06
3960000      7.39e-03      7.10e-04      1.77e-03    6.2e-06
3962000      1.39e-02      9.06e-04      4.81e-03    6.2e-06
3964000      8.10e-02      6.87e-04      3.01e-02    6.2e-06
3966000      3.99e-02      1.48e-03      1.45e-02    6.2e-06
3968000      8.61e-02      3.65e-03      3.13e-02    6.2e-06
3970000      9.18e-02      2.53e-03      3.37e-02    6.2e-06
3972000      3.53e-02      5.79e-04      1.31e-02    6.2e-06
3974000      8.69e-03      6.95e-04      2.89e-03    6.2e-06
3976000      1.26e-02      1.72e-03      3.00e-03    6.2e-06
3978000      1.39e-02      3.13e-04      5.08e-03    6.2e-06
3980000      1.29e-02      1.29e-03      3.97e-03    6.2e-06
3982000      2.39e-02      2.77e-03      6.74e-03    6.2e-06
3984000      4.26e-03      6.75e-05      1.57e-03    6.2e-06
3986000      2.03e-02      1.21e-04      7.54e-03    6.2e-06
3988000      4.33e-02      4.42e-04      1.61e-02    6.2e-06
3990000      7.87e-03      8.85e-04      1.30e-03    6.2e-06
3992000      1.05e-02      9.54e-04      2.69e-03    6.2e-06
3994000      8.01e-03      8.15e-04      2.44e-03    6.2e-06
3996000      7.39e-02      1.42e-03      2.72e-02    6.2e-06
3998000      1.48e-02      8.75e-04      5.19e-03    6.2e-06
4000000      7.79e-02      2.64e-03      2.91e-02    5.9e-06
4002000      8.25e-02      2.65e-03      3.09e-02    5.9e-06
4004000      7.06e-02      2.22e-04      2.69e-02    5.9e-06
4006000      1.20e-02      1.48e-03      9.04e-04    5.9e-06
4008000      1.75e-02      1.17e-03      6.17e-03    5.9e-06
4010000      1.57e-02      2.17e-03      3.74e-03    5.9e-06
4012000      7.26e-02      1.13e-03      2.75e-02    5.9e-06
4014000      7.09e-02      1.99e-03      2.67e-02    5.9e-06
4016000      1.90e-02      2.45e-03      4.92e-03    5.9e-06
4018000      1.23e-02      2.17e-04      4.65e-03    5.9e-06
4020000      1.02e-02      1.24e-03      9.95e-04    5.9e-06
4022000      5.44e-03      1.54e-04      2.02e-03    5.9e-06
4024000      4.37e-02      2.60e-03      1.46e-02    5.9e-06
4026000      7.32e-02      2.48e-03      2.74e-02    5.9e-06
4028000      6.13e-02      2.24e-03      2.28e-02    5.9e-06
4030000      1.52e-02      1.67e-03      4.55e-03    5.9e-06
4032000      9.54e-03      8.59e-04      3.12e-03    5.9e-06
4034000      8.22e-02      5.02e-03      2.93e-02    5.9e-06
4036000      7.99e-02      5.84e-04      3.03e-02    5.9e-06
4038000      3.86e-02      1.34e-03      1.44e-02    5.9e-06
4040000      8.68e-03      2.08e-04      3.31e-03    5.6e-06
4042000      4.53e-03      4.69e-04      9.97e-04    5.6e-06
4044000      7.78e-02      1.56e-03      3.00e-02    5.6e-06
4046000      3.66e-02      3.16e-03      1.29e-02    5.6e-06
4048000      1.28e-02      1.27e-03      4.14e-03    5.6e-06
4050000      2.50e-02      1.12e-03      9.06e-03    5.6e-06
4052000      8.44e-02      3.00e-03      3.21e-02    5.6e-06
4054000      1.20e-02      1.61e-03      3.05e-03    5.6e-06
4056000      4.12e-02      2.74e-03      1.49e-02    5.6e-06
4058000      6.21e-02      1.62e-03      2.39e-02    5.6e-06
4060000      1.20e-02      3.73e-06      4.68e-03    5.6e-06
4062000      7.85e-02      2.42e-03      3.01e-02    5.6e-06
4064000      2.58e-02      1.65e-03      8.65e-03    5.6e-06
4066000      8.17e-02      4.07e-03      3.05e-02    5.6e-06
4068000      1.12e-02      8.64e-04      3.45e-03    5.6e-06
4070000      8.31e-02      2.08e-03      3.20e-02    5.6e-06
4072000      5.75e-03      1.11e-04      2.21e-03    5.6e-06
4074000      4.43e-02      4.99e-03      1.33e-02    5.6e-06
4076000      5.83e-02      9.12e-04      2.26e-02    5.6e-06
4078000      1.74e-02      1.27e-03      5.50e-03    5.6e-06
4080000      1.15e-02      1.23e-03      2.39e-03    5.3e-06
4082000      6.97e-03      5.44e-04      2.49e-03    5.3e-06
4084000      1.16e-02      8.02e-04      3.82e-03    5.3e-06
4086000      2.42e-02      4.01e-03      3.45e-03    5.3e-06
4088000      3.56e-02      2.91e-04      1.41e-02    5.3e-06
4090000      9.35e-02      4.19e-03      3.62e-02    5.3e-06
4092000      6.08e-02      1.81e-03      2.38e-02    5.3e-06
4094000      8.41e-02      2.61e-03      3.29e-02    5.3e-06
4096000      7.89e-03      1.02e-04      3.12e-03    5.3e-06
4098000      8.18e-03      5.93e-04      2.96e-03    5.3e-06
4100000      1.26e-02      5.09e-04      4.86e-03    5.3e-06
4102000      1.60e-02      1.74e-03      3.20e-03    5.3e-06
4104000      3.60e-02      1.66e-03      1.38e-02    5.3e-06
4106000      1.49e-02      1.33e-03      5.11e-03    5.3e-06
4108000      1.47e-02      6.87e-04      5.44e-03    5.3e-06
4110000      5.76e-02      6.92e-04      2.28e-02    5.3e-06
4112000      1.03e-02      4.30e-04      3.96e-03    5.3e-06
4114000      1.82e-02      2.03e-03      5.60e-03    5.3e-06
4116000      3.10e-02      4.80e-03      6.03e-03    5.3e-06
4118000      9.99e-03      2.96e-04      3.91e-03    5.3e-06
4120000      7.51e-03      4.34e-04      2.71e-03    5.1e-06
4122000      7.55e-02      2.76e-03      3.01e-02    5.1e-06
4124000      2.00e-02      2.58e-03      5.56e-03    5.1e-06
4126000      2.13e-02      3.59e-04      8.58e-03    5.1e-06
4128000      9.32e-03      9.34e-04      3.12e-03    5.1e-06
4130000      2.60e-02      4.56e-04      1.05e-02    5.1e-06
4132000      1.13e-02      8.10e-04      4.20e-03    5.1e-06
4134000      3.79e-02      9.26e-04      1.52e-02    5.1e-06
4136000      2.72e-02      1.48e-03      1.06e-02    5.1e-06
4138000      1.02e-02      5.32e-04      3.76e-03    5.1e-06
4140000      3.52e-03      2.94e-04      1.06e-03    5.1e-06
4142000      1.29e-02      8.46e-04      4.85e-03    5.1e-06
4144000      8.31e-03      8.31e-04      2.78e-03    5.1e-06
4146000      3.09e-02      5.98e-04      1.24e-02    5.1e-06
4148000      7.40e-02      3.42e-03      2.90e-02    5.1e-06
4150000      6.66e-02      2.20e-03      2.67e-02    5.1e-06
4152000      7.38e-02      2.62e-03      2.94e-02    5.1e-06
4154000      1.06e-02      9.70e-04      2.95e-03    5.1e-06
4156000      1.06e-02      1.70e-04      4.28e-03    5.1e-06
4158000      9.79e-02      7.79e-03      3.55e-02    5.1e-06
4160000      4.71e-03      7.39e-05      1.94e-03    4.8e-06
4162000      6.29e-02      8.27e-04      2.59e-02    4.8e-06
4164000      1.29e-02      1.67e-03      3.64e-03    4.8e-06
4166000      7.56e-02      3.19e-05      3.13e-02    4.8e-06
4168000      1.09e-02      2.23e-04      4.47e-03    4.8e-06
4170000      3.32e-02      3.16e-04      1.37e-02    4.8e-06
4172000      1.02e-02      5.03e-04      4.06e-03    4.8e-06
4174000      4.40e-03      3.32e-04      1.45e-03    4.8e-06
4176000      7.40e-03      3.88e-04      2.79e-03    4.8e-06
4178000      3.18e-02      7.62e-04      1.31e-02    4.8e-06
4180000      1.36e-02      7.26e-04      5.12e-03    4.8e-06
4182000      5.92e-03      7.78e-04      1.64e-03    4.8e-06
4184000      9.01e-03      1.23e-03      2.38e-03    4.8e-06
4186000      1.50e-02      1.94e-03      4.25e-03    4.8e-06
4188000      5.12e-02      2.38e-04      2.12e-02    4.8e-06
4190000      2.13e-02      1.76e-04      8.83e-03    4.8e-06
4192000      2.84e-02      5.61e-04      1.17e-02    4.8e-06
4194000      1.97e-02      2.74e-03      5.07e-03    4.8e-06
4196000      1.47e-02      3.52e-04      6.00e-03    4.8e-06
4198000      5.37e-03      2.98e-04      2.11e-03    4.8e-06
4200000      1.73e-02      1.84e-03      3.89e-03    4.6e-06
4202000      7.15e-03      1.66e-04      2.98e-03    4.6e-06
4204000      3.15e-02      1.16e-03      1.31e-02    4.6e-06
4206000      2.55e-02      4.29e-04      1.08e-02    4.6e-06
4208000      1.24e-02      5.11e-04      5.11e-03    4.6e-06
4210000      9.15e-03      7.16e-04      3.03e-03    4.6e-06
4212000      1.56e-02      4.13e-04      6.46e-03    4.6e-06
4214000      2.99e-02      9.18e-04      1.25e-02    4.6e-06
4216000      1.19e-02      1.27e-03      4.03e-03    4.6e-06
4218000      3.94e-02      1.26e-03      1.64e-02    4.6e-06
4220000      6.47e-03      7.45e-04      1.08e-03    4.6e-06
4222000      6.94e-03      8.10e-04      1.07e-03    4.6e-06
4224000      1.37e-02      1.88e-03      3.70e-03    4.6e-06
4226000      1.80e-02      1.83e-03      6.22e-03    4.6e-06
4228000      1.12e-02      5.39e-04      4.56e-03    4.6e-06
4230000      1.42e-02      2.46e-03      1.36e-03    4.6e-06
4232000      1.33e-02      2.73e-04      5.57e-03    4.6e-06
4234000      3.39e-02      7.35e-04      1.43e-02    4.6e-06
4236000      4.04e-02      1.52e-03      1.67e-02    4.6e-06
4238000      6.27e-02      2.03e-03      2.61e-02    4.6e-06
4240000      1.37e-02      1.70e-03      4.25e-03    4.4e-06
4242000      2.13e-02      8.83e-04      8.96e-03    4.4e-06
4244000      6.64e-03      3.04e-04      2.67e-03    4.4e-06
4246000      2.34e-02      9.00e-04      9.89e-03    4.4e-06
4248000      1.23e-02      9.97e-04      4.75e-03    4.4e-06
4250000      7.85e-03      9.51e-04      8.65e-04    4.4e-06
4252000      1.25e-02      1.15e-03      3.64e-03    4.4e-06
4254000      9.62e-03      8.76e-04      2.86e-03    4.4e-06
4256000      2.00e-02      1.67e-04      8.64e-03    4.4e-06
4258000      5.92e-02      1.13e-04      2.56e-02    4.4e-06
4260000      1.52e-02      1.00e-03      5.59e-03    4.4e-06
4262000      1.10e-02      3.74e-04      4.60e-03    4.4e-06
4264000      7.27e-02      1.04e-03      3.12e-02    4.4e-06
4266000      1.02e-02      7.16e-04      4.06e-03    4.4e-06
4268000      2.15e-02      3.64e-03      2.80e-03    4.4e-06
4270000      3.93e-03      2.73e-04      1.41e-03    4.4e-06
4272000      5.97e-03      7.00e-04      9.13e-04    4.4e-06
4274000      2.05e-02      3.07e-03      4.74e-03    4.4e-06
4276000      1.26e-02      1.03e-03      4.11e-03    4.4e-06
4278000      4.88e-03      4.79e-04      1.31e-03    4.4e-06
4280000      8.61e-02      4.46e-03      3.63e-02    4.1e-06
4282000      1.39e-02      8.68e-04      5.32e-03    4.1e-06
4284000      1.01e-02      1.53e-04      4.43e-03    4.1e-06
4286000      1.75e-02      4.24e-04      7.57e-03    4.1e-06
4288000      2.47e-02      1.04e-03      1.06e-02    4.1e-06
4290000      4.10e-02      9.25e-04      1.79e-02    4.1e-06
4292000      1.86e-02      2.89e-03      3.98e-03    4.1e-06
4294000      1.22e-02      8.13e-04      5.00e-03    4.1e-06
4296000      7.43e-03      8.49e-04      1.34e-03    4.1e-06
4298000      6.58e-02      1.29e-03      2.89e-02    4.1e-06
4300000      9.32e-03      6.66e-04      3.38e-03    4.1e-06
4302000      7.87e-02      1.47e-03      3.46e-02    4.1e-06
4304000      5.88e-02      1.89e-03      2.55e-02    4.1e-06
4306000      5.07e-03      5.18e-04      1.29e-03    4.1e-06
4308000      1.01e-02      2.79e-04      4.39e-03    4.1e-06
4310000      6.44e-02      3.29e-03      2.60e-02    4.1e-06
4312000      6.71e-03      3.25e-04      2.85e-03    4.1e-06
4314000      3.60e-03      1.72e-04      1.47e-03    4.1e-06
4316000      9.93e-03      1.05e-03      3.52e-03    4.1e-06
4318000      9.30e-02      4.02e-03      3.98e-02    4.1e-06
4320000      3.37e-02      2.38e-03      1.39e-02    3.9e-06
4322000      2.63e-02      8.16e-04      1.17e-02    3.9e-06
4324000      5.48e-02      2.87e-04      2.47e-02    3.9e-06
4326000      7.39e-03      8.90e-04      9.21e-04    3.9e-06
4328000      7.64e-03      4.47e-04      3.05e-03    3.9e-06
4330000      1.10e-02      8.90e-04      3.78e-03    3.9e-06
4332000      1.31e-02      5.76e-04      5.54e-03    3.9e-06
4334000      5.98e-03      5.68e-04      2.27e-03    3.9e-06
4336000      3.40e-02      2.19e-03      1.43e-02    3.9e-06
4338000      7.49e-02      1.17e-03      3.36e-02    3.9e-06
4340000      6.17e-03      8.24e-04      1.83e-03    3.9e-06
4342000      2.86e-02      4.61e-03      5.29e-03    3.9e-06
4344000      1.28e-02      6.71e-04      5.25e-03    3.9e-06
4346000      1.58e-02      2.55e-03      2.98e-03    3.9e-06
4348000      1.71e-02      1.75e-03      4.49e-03    3.9e-06
4350000      4.01e-02      9.73e-04      1.79e-02    3.9e-06
4352000      6.25e-03      1.27e-05      2.82e-03    3.9e-06
4354000      6.24e-03      5.61e-04      2.42e-03    3.9e-06
4356000      3.32e-02      3.29e-03      1.31e-02    3.9e-06
4358000      6.31e-02      2.71e-03      2.76e-02    3.9e-06
4360000      2.67e-02      1.79e-03      1.14e-02    3.7e-06
4362000      6.51e-02      1.88e-03      2.91e-02    3.7e-06
4364000      9.40e-03      8.55e-04      3.71e-03    3.7e-06
4366000      6.16e-02      3.13e-03      2.74e-02    3.7e-06
4368000      2.40e-02      3.71e-03      5.43e-03    3.7e-06
4370000      6.95e-03      3.46e-04      3.07e-03    3.7e-06
4372000      1.47e-02      1.60e-03      5.31e-03    3.7e-06
4374000      2.18e-02      5.57e-05      1.00e-02    3.7e-06
4376000      4.47e-03      1.26e-04      2.00e-03    3.7e-06
4378000      3.01e-02      1.42e-04      1.38e-02    3.7e-06
4380000      6.87e-02      2.10e-03      3.06e-02    3.7e-06
4382000      3.60e-02      9.93e-05      1.66e-02    3.7e-06
4384000      3.00e-02      2.16e-03      1.26e-02    3.7e-06
4386000      1.14e-02      1.60e-03      3.22e-03    3.7e-06
4388000      5.18e-02      8.78e-04      2.37e-02    3.7e-06
4390000      5.19e-03      2.39e-04      2.22e-03    3.7e-06
4392000      3.91e-02      5.69e-03      1.26e-02    3.7e-06
4394000      9.88e-03      2.72e-04      4.43e-03    3.7e-06
4396000      2.22e-02      1.94e-03      7.28e-03    3.7e-06
4398000      8.78e-03      1.51e-04      4.00e-03    3.7e-06
4400000      3.26e-02      3.56e-04      1.52e-02    3.5e-06
4402000      3.18e-03      2.93e-04      1.01e-03    3.5e-06
4404000      2.55e-03      3.06e-04      3.45e-04    3.5e-06
4406000      2.78e-02      1.07e-03      1.27e-02    3.5e-06
4408000      1.90e-02      2.23e-03      6.70e-03    3.5e-06
4410000      8.90e-03      5.36e-04      3.66e-03    3.5e-06
4412000      1.38e-02      1.16e-03      5.70e-03    3.5e-06
4414000      1.19e-02      1.21e-03      3.20e-03    3.5e-06
4416000      2.10e-02      5.77e-04      9.60e-03    3.5e-06
4418000      8.65e-03      6.49e-05      4.05e-03    3.5e-06
4420000      6.50e-03      3.99e-04      2.86e-03    3.5e-06
4422000      8.18e-03      1.02e-03      2.72e-03    3.5e-06
4424000      1.33e-02      9.24e-06      6.24e-03    3.5e-06
4426000      5.48e-03      7.58e-04      1.60e-03    3.5e-06
4428000      5.87e-02      1.85e-03      2.72e-02    3.5e-06
4430000      7.03e-02      3.01e-03      3.23e-02    3.5e-06
4432000      6.68e-02      2.16e-03      3.09e-02    3.5e-06
4434000      6.93e-02      9.60e-04      3.24e-02    3.5e-06
4436000      1.02e-02      4.68e-04      4.48e-03    3.5e-06
4438000      1.11e-02      5.74e-04      4.98e-03    3.5e-06
4440000      2.85e-03      6.98e-05      1.34e-03    3.4e-06
4442000      1.21e-02      6.38e-04      5.51e-03    3.4e-06
4444000      2.91e-02      1.16e-03      1.37e-02    3.4e-06
4446000      4.62e-03      4.50e-04      1.85e-03    3.4e-06
4448000      2.02e-02      9.45e-05      9.65e-03    3.4e-06
4450000      7.61e-03      2.51e-04      3.52e-03    3.4e-06
4452000      2.06e-03      6.28e-05      9.58e-04    3.4e-06
4454000      2.33e-02      1.37e-03      1.05e-02    3.4e-06
4456000      5.14e-02      9.61e-04      2.43e-02    3.4e-06
4458000      7.89e-03      8.27e-04      2.07e-03    3.4e-06
4460000      4.70e-03      3.46e-04      1.82e-03    3.4e-06
4462000      2.39e-02      1.78e-03      1.07e-02    3.4e-06
4464000      1.15e-02      1.21e-04      5.49e-03    3.4e-06
4466000      1.76e-02      7.31e-04      7.94e-03    3.4e-06
4468000      1.43e-02      1.70e-03      5.08e-03    3.4e-06
4470000      7.87e-02      1.56e-03      3.75e-02    3.4e-06
4472000      3.54e-02      1.69e-03      1.63e-02    3.4e-06
4474000      9.10e-03      2.87e-06      4.36e-03    3.4e-06
4476000      8.86e-03      9.05e-04      2.45e-03    3.4e-06
4478000      2.47e-02      1.06e-03      1.15e-02    3.4e-06
4480000      1.19e-02      1.39e-03      2.03e-03    3.2e-06
4482000      1.95e-02      2.13e-03      7.49e-03    3.2e-06
4484000      3.70e-02      1.58e-03      1.75e-02    3.2e-06
4486000      9.46e-03      1.27e-03      3.02e-03    3.2e-06
4488000      1.65e-02      1.74e-03      6.48e-03    3.2e-06
4490000      6.21e-03      7.35e-04      9.85e-04    3.2e-06
4492000      3.53e-03      3.22e-05      1.72e-03    3.2e-06
4494000      4.77e-03      4.66e-07      2.33e-03    3.2e-06
4496000      5.91e-03      2.78e-04      2.68e-03    3.2e-06
4498000      4.79e-02      9.68e-04      2.31e-02    3.2e-06
4500000      5.73e-03      7.11e-04      3.85e-04    3.2e-06
4502000      8.15e-03      4.71e-04      3.53e-03    3.2e-06
4504000      1.99e-02      7.11e-04      9.50e-03    3.2e-06
4506000      3.67e-02      6.41e-04      1.78e-02    3.2e-06
4508000      1.83e-02      2.80e-04      8.85e-03    3.2e-06
4510000      6.52e-02      1.56e-03      3.16e-02    3.2e-06
4512000      8.13e-03      9.00e-06      3.97e-03    3.2e-06
4514000      2.28e-02      4.85e-04      1.10e-02    3.2e-06
4516000      1.70e-02      2.16e-03      5.78e-03    3.2e-06
4518000      2.44e-02      6.28e-04      1.18e-02    3.2e-06
4520000      2.56e-02      3.13e-03      9.21e-03    3.0e-06
4522000      5.76e-02      6.16e-04      2.86e-02    3.0e-06
4524000      1.94e-02      2.48e-03      6.68e-03    3.0e-06
4526000      1.17e-02      3.88e-04      5.63e-03    3.0e-06
4528000      7.28e-03      6.38e-04      2.59e-03    3.0e-06
4530000      8.70e-03      1.28e-03      2.42e-03    3.0e-06
4532000      6.25e-03      1.90e-04      3.02e-03    3.0e-06
4534000      1.16e-02      8.56e-04      4.67e-03    3.0e-06
4536000      7.14e-03      1.19e-03      1.18e-03    3.0e-06
4538000      1.16e-02      5.21e-04      5.37e-03    3.0e-06
4540000      3.35e-02      6.37e-04      1.66e-02    3.0e-06
4542000      2.32e-02      2.76e-03      8.53e-03    3.0e-06
4544000      3.19e-02      5.04e-03      7.20e-03    3.0e-06
4546000      3.96e-02      8.78e-04      1.94e-02    3.0e-06
4548000      1.35e-02      1.56e-03      5.06e-03    3.0e-06
4550000      8.67e-03      2.50e-04      4.26e-03    3.0e-06
4552000      7.98e-03      5.01e-04      3.71e-03    3.0e-06
4554000      2.60e-02      1.51e-03      1.24e-02    3.0e-06
4556000      1.54e-02      2.09e-03      4.89e-03    3.0e-06
4558000      5.24e-02      1.15e-03      2.57e-02    3.0e-06
4560000      1.69e-02      2.52e-03      4.60e-03    2.9e-06
4562000      1.48e-02      2.35e-04      7.43e-03    2.9e-06
4564000      5.83e-03      2.29e-04      2.89e-03    2.9e-06
4566000      1.15e-02      1.28e-03      4.54e-03    2.9e-06
4568000      1.49e-02      1.76e-03      5.63e-03    2.9e-06
4570000      1.48e-02      2.23e-03      3.99e-03    2.9e-06
4572000      8.89e-03      5.30e-04      4.25e-03    2.9e-06
4574000      3.41e-02      2.23e-03      1.61e-02    2.9e-06
4576000      4.78e-03      4.71e-04      1.49e-03    2.9e-06
4578000      1.06e-02      9.44e-04      4.64e-03    2.9e-06
4580000      8.21e-03      8.18e-04      2.53e-03    2.9e-06
4582000      3.67e-02      1.68e-03      1.80e-02    2.9e-06
4584000      8.68e-03      1.02e-03      3.30e-03    2.9e-06
4586000      8.74e-03      3.25e-04      4.23e-03    2.9e-06
4588000      8.53e-03      4.56e-04      3.91e-03    2.9e-06
4590000      2.13e-02      1.34e-03      1.01e-02    2.9e-06
4592000      9.27e-03      4.56e-04      4.52e-03    2.9e-06
4594000      5.26e-03      3.37e-04      2.49e-03    2.9e-06
4596000      2.73e-03      1.66e-04      1.21e-03    2.9e-06
4598000      2.92e-02      7.19e-04      1.47e-02    2.9e-06
4600000      2.15e-02      5.66e-04      1.09e-02    2.7e-06
4602000      5.87e-02      1.83e-03      2.99e-02    2.7e-06
4604000      9.54e-03      1.33e-03      3.04e-03    2.7e-06
4606000      4.92e-02      4.43e-03      2.19e-02    2.7e-06
4608000      8.34e-03      1.75e-04      4.28e-03    2.7e-06
4610000      4.91e-03      1.62e-04      2.45e-03    2.7e-06
4612000      6.34e-03      6.45e-04      1.91e-03    2.7e-06
4614000      1.44e-02      6.11e-04      6.98e-03    2.7e-06
4616000      1.03e-02      1.55e-03      2.81e-03    2.7e-06
4618000      5.91e-02      5.14e-03      2.77e-02    2.7e-06
4620000      4.68e-03      2.81e-04      2.28e-03    2.7e-06
4622000      2.72e-03      1.37e-04      1.29e-03    2.7e-06
4624000      6.95e-02      5.84e-03      3.16e-02    2.7e-06
4626000      9.32e-03      1.18e-03      3.37e-03    2.7e-06
4628000      1.28e-02      8.22e-04      6.16e-03    2.7e-06
4630000      4.89e-03      2.74e-04      2.40e-03    2.7e-06
4632000      1.27e-02      1.17e-04      6.56e-03    2.7e-06
4634000      3.32e-03      3.26e-04      1.06e-03    2.7e-06
