# Time-averaged data for fix strainstress
# TimeStep v_strain v_truestrain v_pzz v_pzzsq
212800 0.0594113 0.0577133 -1.76343 3.10984
212900 0.0596613 0.0579493 -1.78794 3.19678
213000 0.0599113 0.0581852 -1.75142 3.06752
213100 0.0601613 0.058421 -1.80439 3.25603
213200 0.0604113 0.0586568 -1.78615 3.19047
213300 0.0606613 0.0588925 -1.79647 3.22746
213400 0.0609113 0.0591282 -1.80358 3.25295
213500 0.0611613 0.0593638 -1.82259 3.32238
213600 0.0614113 0.0595994 -1.86234 3.4684
213700 0.0616613 0.0598349 -1.82134 3.3173
213800 0.0619113 0.0600703 -1.84153 3.39146
213900 0.0621613 0.0603057 -1.85889 3.45552
214000 0.0624113 0.0605411 -1.84998 3.42245
214100 0.0626613 0.0607764 -1.84319 3.39736
214200 0.0629113 0.0610116 -1.85952 3.45794
214300 0.0631613 0.0612468 -1.85225 3.431
214400 0.0634113 0.0614819 -1.83849 3.38022
214500 0.0636613 0.061717 -1.87784 3.52636
214600 0.0639113 0.061952 -1.86162 3.46569
214700 0.0641613 0.0621869 -1.84648 3.40965
214800 0.0644113 0.0624218 -1.82742 3.3396
214900 0.0646613 0.0626567 -1.85983 3.45901
215000 0.0649113 0.0628915 -1.8381 3.37866
215100 0.0651613 0.0631262 -1.87609 3.51999
215200 0.0654113 0.0633609 -1.86541 3.47985
215300 0.0656613 0.0635955 -1.88778 3.56391
215400 0.0659113 0.0638301 -1.87061 3.4995
215500 0.0661613 0.0640646 -1.88171 3.54126
215600 0.0664113 0.064299 -1.87516 3.51665
215700 0.0666613 0.0645334 -1.87364 3.51112
215800 0.0669113 0.0647678 -1.88898 3.56876
215900 0.0671613 0.0650021 -1.86172 3.46645
216000 0.0674113 0.0652363 -1.89979 3.60987
216100 0.0676613 0.0654705 -1.84466 3.40284
216200 0.0679113 0.0657046 -1.88569 3.556
216300 0.0681613 0.0659387 -1.83566 3.36975
216400 0.0684113 0.0661727 -1.88959 3.5709
216500 0.0686613 0.0664067 -1.86427 3.47589
216600 0.0689113 0.0666406 -1.87235 3.50604
216700 0.0691613 0.0668745 -1.87656 3.52162
216800 0.0694113 0.0671083 -1.87088 3.50031
216900 0.0696613 0.067342 -1.83938 3.38368
217000 0.0699113 0.0675757 -1.83834 3.37976
217100 0.0701613 0.0678093 -1.85461 3.43977
217200 0.0704113 0.0680429 -1.83943 3.38355
217300 0.0706613 0.0682764 -1.85528 3.4422
217400 0.0709113 0.0685099 -1.82873 3.34433
217500 0.0711613 0.0687433 -1.84977 3.42168
217600 0.0714113 0.0689767 -1.83434 3.36486
217700 0.0716613 0.06921 -1.84448 3.40215
217800 0.0719113 0.0694433 -1.81797 3.30506
217900 0.0721613 0.0696765 -1.84257 3.39513
218000 0.0724113 0.0699096 -1.85113 3.42679
218100 0.0726613 0.0701427 -1.84859 3.41735
218200 0.0729113 0.0703757 -1.83911 3.38243
218300 0.0731613 0.0706087 -1.84628 3.40893
218400 0.0734113 0.0708417 -1.86018 3.46035
218500 0.0736613 0.0710745 -1.85448 3.43916
218600 0.0739113 0.0713074 -1.849 3.41898
218700 0.0741613 0.0715401 -1.86698 3.48567
218800 0.0744113 0.0717728 -1.8517 3.42894
218900 0.0746613 0.0720055 -1.82891 3.345
219000 0.0749113 0.0722381 -1.83205 3.35647
219100 0.0751613 0.0724706 -1.8184 3.30667
219200 0.0754113 0.0727031 -1.80145 3.24558
219300 0.0756613 0.0729356 -1.80754 3.26769
219400 0.0759113 0.073168 -1.81531 3.29578
219500 0.0761613 0.0734003 -1.78677 3.19272
219600 0.0764113 0.0736326 -1.82963 3.34773
219700 0.0766613 0.0738648 -1.77309 3.14402
219800 0.0769113 0.074097 -1.81269 3.28603
219900 0.0771613 0.0743291 -1.77345 3.14532
220000 0.0774113 0.0745612 -1.80517 3.25874
220100 0.0776613 0.0747932 -1.76835 3.12739
220200 0.0779113 0.0750251 -1.78408 3.18321
220300 0.0781613 0.075257 -1.78468 3.18526
220400 0.0784113 0.0754889 -1.79855 3.23521
220500 0.0786613 0.0757207 -1.80281 3.25043
220600 0.0789113 0.0759524 -1.78363 3.18144
220700 0.0791613 0.0761841 -1.78014 3.1691
220800 0.0794113 0.0764158 -1.75309 3.07339
220900 0.0796613 0.0766473 -1.76494 3.11511
221000 0.0799113 0.0768789 -1.7434 3.0396
221100 0.0801613 0.0771103 -1.77408 3.14739
221200 0.0804113 0.0773418 -1.75919 3.09487
221300 0.0806613 0.0775731 -1.76147 3.10285
221400 0.0809113 0.0778044 -1.74006 3.02791
221500 0.0811613 0.0780357 -1.74573 3.04766
221600 0.0814113 0.0782669 -1.73837 3.02207
221700 0.0816613 0.0784981 -1.7417 3.03367
221800 0.0819113 0.0787292 -1.7424 3.03623
221900 0.0821613 0.0789602 -1.70899 2.9207
222000 0.0824113 0.0791912 -1.71792 2.95134
222100 0.0826613 0.0794221 -1.71882 2.95446
222200 0.0829113 0.079653 -1.74912 3.05951
222300 0.0831613 0.0798838 -1.73735 3.0184
222400 0.0834113 0.0801146 -1.74954 3.06092
222500 0.0836613 0.0803454 -1.72834 2.98722
222600 0.0839113 0.080576 -1.75938 3.0955
222700 0.0841613 0.0808066 -1.75693 3.08694
222800 0.0844113 0.0810372 -1.76115 3.1017
222900 0.0846613 0.0812677 -1.76786 3.1254
223000 0.0849113 0.0814982 -1.78246 3.17722
223100 0.0851613 0.0817286 -1.75265 3.07192
223200 0.0854113 0.0819589 -1.78546 3.18802
223300 0.0856613 0.0821892 -1.75496 3.08043
223400 0.0859113 0.0824195 -1.76807 3.1265
223500 0.0861613 0.0826497 -1.76008 3.09819
223600 0.0864113 0.0828798 -1.78695 3.19399
223700 0.0866613 0.0831099 -1.77589 3.1546
