# Time-averaged data for fix strainstress
# TimeStep v_strain v_truestrain v_pzz v_pzzsq
252400 0.0731312 0.0705808 -1.86935 3.49462
252500 0.0733813 0.0708137 -1.85447 3.43907
252600 0.0736312 0.0710466 -1.87286 3.50766
252700 0.0738812 0.0712794 -1.85667 3.44725
252800 0.0741312 0.0715122 -1.84817 3.41581
252900 0.0743813 0.0717449 -1.8583 3.45341
253000 0.0746313 0.0719776 -1.86573 3.48104
253100 0.0748812 0.0722102 -1.85237 3.43136
253200 0.0751312 0.0724427 -1.83528 3.36831
253300 0.0753813 0.0726752 -1.83623 3.37179
253400 0.0756313 0.0729077 -1.84364 3.39904
253500 0.0758813 0.0731401 -1.83374 3.36267
253600 0.0761312 0.0733724 -1.85134 3.42756
253700 0.0763812 0.0736047 -1.84551 3.40596
253800 0.0766312 0.073837 -1.84443 3.40196
253900 0.0768813 0.0740691 -1.83133 3.35382
254000 0.0771312 0.0743013 -1.83481 3.3667
254100 0.0773812 0.0745333 -1.83364 3.36234
254200 0.0776313 0.0747653 -1.81693 3.30128
254300 0.0778812 0.0749973 -1.81118 3.28037
254400 0.0781313 0.0752292 -1.8022 3.24801
254500 0.0783813 0.0754611 -1.82223 3.32058
254600 0.0786313 0.0756929 -1.81502 3.29439
254700 0.0788812 0.0759246 -1.83669 3.37349
254800 0.0791312 0.0761563 -1.82855 3.34367
254900 0.0793813 0.076388 -1.82351 3.32524
255000 0.0796313 0.0766195 -1.80188 3.24686
255100 0.0798813 0.0768511 -1.82167 3.31861
255200 0.0801312 0.0770826 -1.81535 3.2958
255300 0.0803812 0.077314 -1.81516 3.29492
255400 0.0806313 0.0775454 -1.83345 3.36183
255500 0.0808813 0.0777767 -1.81179 3.28274
255600 0.0811313 0.0780079 -1.83577 3.37007
255700 0.0813812 0.0782392 -1.82161 3.3183
255800 0.0816312 0.0784703 -1.84595 3.40767
255900 0.0818812 0.0787014 -1.81362 3.28936
256000 0.0821313 0.0789325 -1.85128 3.4274
256100 0.0823812 0.0791635 -1.84292 3.39667
256200 0.0826313 0.0793944 -1.8207 3.31499
256300 0.0828812 0.0796253 -1.81301 3.28703
256400 0.0831312 0.0798561 -1.82644 3.33601
256500 0.0833813 0.0800869 -1.82512 3.33118
256600 0.0836313 0.0803177 -1.82487 3.33025
256700 0.0838813 0.0805483 -1.82716 3.33869
256800 0.0841312 0.080779 -1.80768 3.26772
256900 0.0843812 0.0810095 -1.80125 3.24457
257000 0.0846312 0.0812401 -1.7922 3.21205
257100 0.0848813 0.0814705 -1.81645 3.29953
257200 0.0851313 0.0817009 -1.80308 3.25116
257300 0.0853812 0.0819313 -1.81561 3.29648
257400 0.0856312 0.0821616 -1.8033 3.25192
257500 0.0858812 0.0823919 -1.80139 3.24502
257600 0.0861313 0.0826221 -1.78734 3.19468
257700 0.0863812 0.0828522 -1.82589 3.33406
257800 0.0866312 0.0830823 -1.82448 3.32876
257900 0.0868813 0.0833124 -1.82621 3.33519
258000 0.0871312 0.0835423 -1.8134 3.28863
258100 0.0873813 0.0837723 -1.79741 3.23106
258200 0.0876313 0.0840022 -1.84132 3.39049
258300 0.0878813 0.084232 -1.81583 3.29739
258400 0.0881312 0.0844618 -1.84875 3.41793
258500 0.0883812 0.0846915 -1.82283 3.32278
258600 0.0886313 0.0849212 -1.85692 3.44828
258700 0.0888813 0.0851508 -1.8023 3.24863
258800 0.0891313 0.0853804 -1.8277 3.34108
258900 0.0893812 0.0856099 -1.84409 3.4009
259000 0.0896312 0.0858393 -1.84832 3.41686
259100 0.0898812 0.0860687 -1.87499 3.51559
259200 0.0901313 0.0862981 -1.86 3.45965
259300 0.0903813 0.0865274 -1.87711 3.52358
259400 0.0906312 0.0867567 -1.86502 3.47835
259500 0.0908813 0.0869859 -1.86328 3.47188
259600 0.0911312 0.087215 -1.8429 3.39632
259700 0.0913813 0.0874441 -1.85815 3.45278
259800 0.0916313 0.0876731 -1.85504 3.44122
259900 0.0918813 0.0879021 -1.86697 3.48563
260000 0.0921313 0.0881311 -1.84848 3.41695
260100 0.0923812 0.0883599 -1.86108 3.46368
260200 0.0926312 0.0885888 -1.85547 3.44288
260300 0.0928813 0.0888176 -1.84536 3.40541
260400 0.0931313 0.0890463 -1.851 3.42625
260500 0.0933812 0.089275 -1.83666 3.37337
260600 0.0936312 0.0895036 -1.83492 3.36703
260700 0.0938812 0.0897321 -1.81349 3.28878
260800 0.0941313 0.0899607 -1.81883 3.30823
260900 0.0943813 0.0901891 -1.82081 3.31555
261000 0.0946312 0.0904175 -1.84935 3.42024
261100 0.0948812 0.0906459 -1.81003 3.27629
261200 0.0951312 0.0908742 -1.8385 3.38021
261300 0.0953813 0.0911025 -1.83034 3.35032
261400 0.0956312 0.0913307 -1.85229 3.43128
261500 0.0958813 0.0915588 -1.83237 3.35785
261600 0.0961313 0.0917869 -1.83468 3.36628
261700 0.0963812 0.092015 -1.83293 3.35973
