#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
 869000      2.16e-02      5.17e-03      1.88e-03    1.2e-05
 870000      6.49e-02      2.75e-03      1.78e-02    1.2e-05
 871000      6.60e-02      9.00e-03      1.20e-02    1.2e-05
 872000      3.73e-02      1.67e-03      1.00e-02    1.2e-05
 873000      9.28e-03      8.20e-04      2.46e-03    1.2e-05
 874000      2.80e-02      2.44e-03      7.41e-03    1.2e-05
 875000      1.39e-02      2.25e-03      1.61e-03    1.2e-05
 876000      3.05e-02      7.54e-03      1.49e-03    1.2e-05
 877000      1.12e-02      2.56e-03      1.33e-03    1.2e-05
 878000      8.50e-02      1.75e-03      2.39e-02    1.2e-05
 879000      2.44e-02      3.80e-04      6.89e-03    1.2e-05
 880000      1.14e-02      1.63e-04      3.30e-03    1.1e-05
 881000      1.94e-02      1.23e-03      5.05e-03    1.1e-05
 882000      1.03e-01      2.78e-03      2.96e-02    1.1e-05
 883000      1.32e-02      2.92e-03      1.84e-03    1.1e-05
 884000      2.03e-02      1.76e-03      4.72e-03    1.1e-05
 885000      1.47e-03      1.71e-06      4.25e-04    1.1e-05
 886000      2.94e-02      1.04e-04      8.50e-03    1.1e-05
 887000      2.59e-02      3.88e-03      6.01e-03    1.1e-05
 888000      2.70e-02      3.38e-03      3.98e-03    1.1e-05
 889000      2.01e-02      1.08e-03      5.40e-03    1.1e-05
 890000      1.72e-02      5.97e-04      5.00e-03    1.0e-05
 891000      9.02e-02      6.10e-03      2.60e-02    1.0e-05
 892000      2.70e-02      5.13e-04      7.97e-03    1.0e-05
 893000      8.16e-02      1.90e-03      2.41e-02    1.0e-05
 894000      2.36e-02      1.45e-03      6.21e-03    1.0e-05
 895000      4.24e-02      6.71e-04      1.25e-02    1.0e-05
 896000      4.18e-02      2.62e-03      1.20e-02    1.0e-05
 897000      9.52e-03      1.94e-03      1.65e-03    1.0e-05
 898000      2.45e-02      4.76e-04      7.17e-03    1.0e-05
 899000      5.44e-02      2.71e-03      1.58e-02    1.0e-05
 900000      2.77e-02      9.16e-04      8.26e-03    9.9e-06
 901000      1.94e-02      2.09e-03      5.33e-03    9.9e-06
 902000      1.72e-03      2.46e-04      3.11e-04    9.9e-06
 903000      1.71e-02      2.07e-03      4.56e-03    9.9e-06
 904000      2.83e-03      6.73e-04      2.79e-04    9.9e-06
 905000      8.62e-03      1.79e-03      1.47e-03    9.9e-06
 906000      2.75e-02      1.17e-03      8.10e-03    9.9e-06
 907000      4.85e-02      2.91e-03      1.43e-02    9.9e-06
 908000      5.25e-02      8.49e-04      1.59e-02    9.9e-06
 909000      5.75e-02      4.42e-03      1.66e-02    9.9e-06
 910000      5.70e-02      4.71e-03      1.57e-02    9.4e-06
 911000      2.88e-02      6.81e-03      2.98e-03    9.4e-06
 912000      6.18e-02      7.00e-04      1.92e-02    9.4e-06
 913000      8.00e-02      2.02e-03      2.46e-02    9.4e-06
 914000      1.62e-02      1.30e-03      4.19e-03    9.4e-06
 915000      5.06e-03      4.50e-04      1.36e-03    9.4e-06
 916000      7.53e-02      3.73e-03      2.31e-02    9.4e-06
 917000      2.21e-02      4.75e-04      6.80e-03    9.4e-06
 918000      7.23e-04      7.46e-05      1.83e-04    9.4e-06
 919000      1.09e-01      3.58e-03      3.35e-02    9.4e-06
 920000      1.05e-01      3.62e-03      3.30e-02    8.9e-06
 921000      8.08e-03      1.34e-03      9.30e-04    8.9e-06
 922000      6.75e-02      2.39e-03      2.10e-02    8.9e-06
 923000      1.02e-02      1.01e-03      2.16e-03    8.9e-06
 924000      2.67e-02      4.65e-03      6.13e-03    8.9e-06
 925000      2.66e-02      2.12e-03      8.01e-03    8.9e-06
 926000      3.17e-02      2.77e-04      1.00e-02    8.9e-06
 927000      1.37e-02      6.51e-04      4.18e-03    8.9e-06
 928000      1.30e-02      2.61e-03      2.46e-03    8.9e-06
 929000      6.29e-02      2.11e-03      1.98e-02    8.9e-06
 930000      7.76e-02      7.55e-03      2.37e-02    8.5e-06
 931000      1.38e-02      3.32e-03      1.32e-03    8.5e-06
 932000      6.71e-02      5.95e-04      2.18e-02    8.5e-06
 933000      6.70e-02      1.45e-03      2.17e-02    8.5e-06
 934000      1.26e-02      2.22e-03      3.12e-04    8.5e-06
 935000      8.63e-02      1.14e-03      2.80e-02    8.5e-06
 936000      5.87e-03      1.43e-03      4.57e-04    8.5e-06
 937000      3.42e-02      8.41e-04      1.11e-02    8.5e-06
 938000      5.84e-02      1.77e-03      1.88e-02    8.5e-06
 939000      9.21e-02      3.84e-03      2.95e-02    8.5e-06
 940000      9.35e-02      4.73e-03      3.04e-02    8.1e-06
 941000      6.81e-02      2.68e-03      2.24e-02    8.1e-06
 942000      2.50e-02      6.16e-04      8.16e-03    8.1e-06
 943000      4.33e-02      4.87e-04      1.44e-02    8.1e-06
 944000      2.04e-02      1.40e-03      6.52e-03    8.1e-06
 945000      8.08e-02      3.36e-03      2.61e-02    8.1e-06
 946000      6.41e-03      9.59e-04      1.14e-03    8.1e-06
 947000      2.25e-02      2.52e-03      4.77e-03    8.1e-06
 948000      5.62e-02      4.19e-03      1.70e-02    8.1e-06
 949000      1.89e-02      9.05e-04      6.17e-03    8.1e-06
 950000      3.57e-02      3.97e-03      1.09e-02    7.7e-06
 951000      6.94e-02      2.08e-03      2.34e-02    7.7e-06
 952000      1.40e-02      2.33e-03      1.58e-03    7.7e-06
 953000      5.51e-02      2.43e-03      1.81e-02    7.7e-06
 954000      6.21e-02      2.15e-03      2.07e-02    7.7e-06
 955000      6.53e-02      2.02e-03      2.19e-02    7.7e-06
 956000      5.21e-02      5.24e-04      1.77e-02    7.7e-06
 957000      1.06e-02      2.57e-03      9.04e-04    7.7e-06
 958000      3.65e-02      3.86e-03      7.66e-03    7.7e-06
 959000      5.65e-02      2.46e-03      1.89e-02    7.7e-06
 960000      1.54e-02      3.45e-03      2.38e-03    7.3e-06
 961000      1.49e-02      2.80e-04      5.13e-03    7.3e-06
 962000      2.06e-02      1.74e-03      6.75e-03    7.3e-06
 963000      1.10e-02      2.63e-03      1.16e-03    7.3e-06
 964000      1.70e-02      1.60e-03      5.47e-03    7.3e-06
 965000      8.35e-02      5.52e-03      2.69e-02    7.3e-06
 966000      6.29e-02      4.95e-03      2.08e-02    7.3e-06
 967000      8.67e-03      1.23e-03      5.70e-04    7.3e-06
 968000      1.62e-02      1.98e-03      4.07e-03    7.3e-06
 969000      2.69e-02      3.97e-04      9.31e-03    7.3e-06
 970000      1.02e-01      1.49e-03      3.62e-02    6.9e-06
 971000      1.99e-02      4.75e-03      2.19e-03    6.9e-06
 972000      7.80e-03      1.25e-03      1.20e-03    6.9e-06
 973000      1.39e-02      3.24e-03      1.79e-03    6.9e-06
 974000      2.20e-02      5.39e-03      1.71e-03    6.9e-06
 975000      6.18e-02      3.50e-03      2.14e-02    6.9e-06
 976000      3.12e-02      1.09e-03      1.10e-02    6.9e-06
 977000      6.88e-03      9.28e-04      8.85e-04    6.9e-06
 978000      2.10e-02      1.42e-03      7.19e-03    6.9e-06
 979000      8.29e-02      1.16e-03      2.94e-02    6.9e-06
 980000      5.72e-02      2.72e-03      2.04e-02    6.6e-06
 981000      2.29e-02      5.55e-03      2.16e-03    6.6e-06
 982000      2.93e-02      1.43e-03      1.00e-02    6.6e-06
 983000      8.29e-03      1.37e-03      1.08e-03    6.6e-06
 984000      2.37e-02      2.24e-03      6.11e-03    6.6e-06
 985000      4.53e-02      4.80e-03      1.32e-02    6.6e-06
 986000      3.16e-02      7.80e-03      2.08e-03    6.6e-06
 987000      3.26e-02      2.71e-03      1.12e-02    6.6e-06
 988000      3.37e-02      5.53e-03      9.25e-03    6.6e-06
 989000      1.40e-02      2.02e-03      5.62e-04    6.6e-06
 990000      1.61e-02      1.18e-03      5.16e-03    6.2e-06
 991000      9.72e-03      3.72e-04      3.47e-03    6.2e-06
 992000      1.45e-02      6.05e-04      5.15e-03    6.2e-06
 993000      1.92e-02      8.93e-06      7.14e-03    6.2e-06
 994000      2.19e-03      1.87e-04      7.14e-04    6.2e-06
 995000      7.88e-03      1.28e-03      1.18e-03    6.2e-06
 996000      1.81e-02      7.82e-04      6.62e-03    6.2e-06
 997000      2.96e-02      4.69e-03      4.95e-03    6.2e-06
 998000      4.83e-03      9.04e-04      1.19e-03    6.2e-06
 999000      8.27e-03      1.43e-03      7.13e-04    6.2e-06
1000000      4.09e-02      5.18e-04      1.55e-02    5.9e-06
1001000      7.91e-03      1.10e-03      8.60e-04    5.9e-06
1002000      4.38e-03      5.38e-04      8.82e-04    5.9e-06
1003000      3.95e-02      2.48e-03      1.45e-02    5.9e-06
1004000      6.51e-03      1.13e-03      5.07e-04    5.9e-06
1005000      1.13e-02      1.96e-04      4.26e-03    5.9e-06
1006000      1.39e-02      1.00e-03      4.82e-03    5.9e-06
1007000      1.17e-02      2.79e-03      1.35e-03    5.9e-06
1008000      1.70e-02      2.44e-03      3.76e-03    5.9e-06
1009000      5.83e-02      2.35e-03      2.19e-02    5.9e-06
1010000      1.66e-02      2.06e-03      4.59e-03    5.6e-06
1011000      9.44e-02      3.51e-03      3.63e-02    5.6e-06
1012000      8.13e-03      3.59e-04      3.01e-03    5.6e-06
1013000      8.61e-02      8.63e-03      3.21e-02    5.6e-06
1014000      4.09e-03      9.28e-04      6.72e-04    5.6e-06
1015000      1.60e-02      4.67e-04      6.17e-03    5.6e-06
1016000      4.96e-03      8.64e-04      3.46e-04    5.6e-06
1017000      7.79e-02      4.68e-03      2.94e-02    5.6e-06
1018000      1.50e-02      1.49e-03      5.37e-03    5.6e-06
1019000      9.97e-03      2.11e-03      2.06e-03    5.6e-06
1020000      8.37e-02      2.53e-03      3.30e-02    5.3e-06
1021000      4.16e-02      1.06e-03      1.63e-02    5.3e-06
1022000      4.59e-02      4.54e-03      1.68e-02    5.3e-06
1023000      1.58e-02      1.12e-03      6.02e-03    5.3e-06
1024000      4.69e-02      4.02e-03      1.75e-02    5.3e-06
1025000      4.05e-02      1.41e-03      1.59e-02    5.3e-06
1026000      1.10e-02      3.32e-04      4.25e-03    5.3e-06
1027000      9.11e-03      6.28e-04      3.33e-03    5.3e-06
1028000      4.68e-02      1.90e-03      1.81e-02    5.3e-06
1029000      1.62e-02      1.55e-03      5.94e-03    5.3e-06
1030000      1.17e-02      2.01e-03      1.22e-03    5.1e-06
1031000      1.90e-02      1.30e-04      7.69e-03    5.1e-06
1032000      1.61e-02      1.56e-03      6.04e-03    5.1e-06
1033000      7.77e-02      2.00e-03      3.12e-02    5.1e-06
1034000      1.04e-02      1.75e-04      4.18e-03    5.1e-06
1035000      7.66e-02      4.76e-03      3.01e-02    5.1e-06
1036000      7.24e-02      2.43e-03      2.89e-02    5.1e-06
1037000      1.62e-02      2.82e-03      1.21e-03    5.1e-06
1038000      1.26e-02      6.02e-04      4.83e-03    5.1e-06
1039000      5.96e-02      3.08e-03      2.37e-02    5.1e-06
1040000      1.96e-02      3.41e-03      1.41e-03    4.8e-06
1041000      1.88e-02      1.96e-03      6.28e-03    4.8e-06
1042000      9.78e-03      2.21e-03      1.75e-03    4.8e-06
1043000      3.23e-02      5.69e-03      1.43e-03    4.8e-06
1044000      3.91e-02      2.58e-03      1.56e-02    4.8e-06
1045000      1.66e-02      9.97e-04      6.67e-03    4.8e-06
1046000      1.88e-02      2.28e-03      6.80e-03    4.8e-06
1047000      1.90e-02      1.59e-03      6.44e-03    4.8e-06
1048000      1.43e-02      1.21e-03      4.82e-03    4.8e-06
1049000      6.06e-02      2.49e-03      2.44e-02    4.8e-06
1050000      3.94e-02      7.94e-04      1.66e-02    4.6e-06
1051000      3.82e-02      4.09e-03      1.29e-02    4.6e-06
1052000      1.14e-02      5.68e-04      4.48e-03    4.6e-06
1053000      1.29e-02      3.23e-03      3.00e-04    4.6e-06
1054000      1.19e-02      2.82e-03      1.59e-03    4.6e-06
1055000      4.24e-02      7.93e-04      1.79e-02    4.6e-06
1056000      2.70e-02      6.71e-03      1.25e-03    4.6e-06
1057000      1.07e-02      5.24e-04      4.24e-03    4.6e-06
1058000      1.53e-02      1.69e-03      5.81e-03    4.6e-06
1059000      8.35e-03      8.34e-04      2.92e-03    4.6e-06
1060000      6.43e-02      4.62e-03      2.66e-02    4.4e-06
1061000      9.95e-03      1.44e-03      1.81e-04    4.4e-06
1062000      1.67e-02      2.24e-04      7.21e-03    4.4e-06
1063000      2.15e-02      5.31e-03      1.65e-03    4.4e-06
1064000      7.54e-02      2.55e-03      3.23e-02    4.4e-06
1065000      1.07e-02      1.52e-03      8.46e-04    4.4e-06
1066000      1.17e-02      1.25e-03      4.06e-03    4.4e-06
1067000      1.16e-02      4.47e-04      4.83e-03    4.4e-06
1068000      1.23e-02      2.65e-04      5.27e-03    4.4e-06
1069000      1.22e-02      1.63e-03      8.95e-05    4.4e-06
1070000      3.00e-02      2.78e-03      1.23e-02    4.1e-06
1071000      2.18e-02      2.32e-03      8.73e-03    4.1e-06
1072000      1.69e-02      4.06e-04      7.38e-03    4.1e-06
1073000      1.58e-02      7.46e-04      6.52e-03    4.1e-06
1074000      1.72e-02      4.36e-05      7.60e-03    4.1e-06
1075000      1.38e-02      2.35e-03      1.65e-03    4.1e-06
1076000      1.22e-02      4.09e-04      5.22e-03    4.1e-06
1077000      1.17e-02      2.85e-03      1.18e-03    4.1e-06
1078000      8.62e-03      8.47e-04      3.16e-03    4.1e-06
1079000      3.31e-02      1.25e-03      1.44e-02    4.1e-06
1080000      3.51e-02      1.58e-03      1.56e-02    3.9e-06
1081000      3.75e-02      6.63e-03      7.35e-04    3.9e-06
1082000      2.37e-02      2.43e-03      7.55e-03    3.9e-06
1083000      4.04e-02      2.93e-03      1.66e-02    3.9e-06
1084000      5.47e-02      1.68e-03      2.43e-02    3.9e-06
1085000      1.39e-02      2.24e-04      6.24e-03    3.9e-06
1086000      4.72e-02      6.44e-03      1.88e-02    3.9e-06
1087000      8.97e-03      1.81e-03      2.39e-03    3.9e-06
1088000      1.52e-02      3.56e-03      2.43e-03    3.9e-06
1089000      6.59e-02      8.04e-04      2.96e-02    3.9e-06
1090000      1.26e-02      2.01e-03      2.45e-03    3.7e-06
1091000      3.32e-02      1.05e-03      1.50e-02    3.7e-06
1092000      4.53e-02      2.16e-03      2.05e-02    3.7e-06
1093000      4.68e-02      8.32e-04      2.15e-02    3.7e-06
1094000      1.04e-03      1.61e-04      2.38e-04    3.7e-06
1095000      1.13e-02      2.65e-04      5.14e-03    3.7e-06
1096000      7.69e-02      2.06e-03      3.51e-02    3.7e-06
1097000      1.21e-02      5.46e-04      5.28e-03    3.7e-06
1098000      2.21e-02      1.17e-03      9.95e-03    3.7e-06
1099000      8.34e-03      1.88e-03      1.66e-03    3.7e-06
1100000      1.33e-02      1.26e-03      5.76e-03    3.5e-06
1101000      1.54e-02      9.66e-04      6.98e-03    3.5e-06
1102000      1.41e-02      1.23e-03      5.29e-03    3.5e-06
1103000      1.47e-02      4.03e-04      6.84e-03    3.5e-06
1104000      1.25e-02      1.86e-06      5.85e-03    3.5e-06
1105000      3.18e-02      1.68e-03      1.46e-02    3.5e-06
1106000      9.44e-03      2.35e-03      4.54e-04    3.5e-06
1107000      1.11e-02      7.43e-04      4.84e-03    3.5e-06
1108000      1.58e-02      1.15e-03      7.10e-03    3.5e-06
1109000      1.51e-02      1.45e-03      5.30e-03    3.5e-06
1110000      2.46e-02      4.35e-03      7.25e-04    3.4e-06
1111000      2.88e-02      7.13e-03      2.19e-03    3.4e-06
1112000      1.35e-02      7.05e-04      6.33e-03    3.4e-06
1113000      3.39e-03      1.97e-05      1.62e-03    3.4e-06
1114000      2.92e-02      2.29e-03      1.33e-02    3.4e-06
1115000      1.39e-02      1.42e-03      5.43e-03    3.4e-06
1116000      1.21e-02      9.11e-04      4.93e-03    3.4e-06
1117000      7.98e-02      3.15e-03      3.77e-02    3.4e-06
1118000      5.04e-02      1.52e-03      2.38e-02    3.4e-06
1119000      1.42e-02      2.49e-03      9.26e-04    3.4e-06
1120000      1.60e-02      1.32e-03      6.89e-03    3.2e-06
1121000      1.16e-02      8.99e-04      5.41e-03    3.2e-06
1122000      4.58e-03      1.11e-03      5.80e-04    3.2e-06
1123000      7.76e-03      7.52e-04      2.61e-03    3.2e-06
1124000      3.65e-02      2.94e-04      1.78e-02    3.2e-06
1125000      2.11e-02      1.53e-03      9.40e-03    3.2e-06
1126000      5.49e-02      3.65e-03      2.61e-02    3.2e-06
1127000      8.07e-03      1.38e-03      1.04e-03    3.2e-06
1128000      3.26e-02      4.42e-04      1.59e-02    3.2e-06
1129000      8.83e-03      2.56e-04      4.22e-03    3.2e-06
1130000      8.85e-03      1.54e-03      7.78e-04    3.0e-06
1131000      3.96e-02      2.03e-03      1.93e-02    3.0e-06
1132000      1.36e-02      4.91e-04      6.68e-03    3.0e-06
1133000      6.40e-02      1.90e-03      3.16e-02    3.0e-06
1134000      1.48e-02      2.21e-05      7.37e-03    3.0e-06
1135000      4.11e-02      8.52e-04      2.04e-02    3.0e-06
1136000      1.65e-02      1.32e-03      7.78e-03    3.0e-06
1137000      1.45e-02      1.74e-03      6.36e-03    3.0e-06
1138000      3.70e-03      4.79e-04      8.25e-04    3.0e-06
1139000      6.52e-02      4.94e-03      3.17e-02    3.0e-06
1140000      4.38e-02      4.21e-03      2.05e-02    2.9e-06
1141000      1.43e-02      1.55e-03      4.83e-03    2.9e-06
1142000      2.17e-02      1.28e-03      1.00e-02    2.9e-06
1143000      2.58e-02      6.39e-03      2.03e-03    2.9e-06
1144000      1.45e-02      2.01e-03      6.10e-03    2.9e-06
1145000      3.66e-02      3.14e-03      1.63e-02    2.9e-06
1146000      8.05e-03      1.06e-03      1.65e-03    2.9e-06
1147000      6.46e-02      2.05e-03      3.25e-02    2.9e-06
1148000      3.57e-02      2.62e-04      1.81e-02    2.9e-06
1149000      1.21e-02      1.05e-03      5.76e-03    2.9e-06
1150000      1.50e-02      2.65e-03      4.22e-04    2.7e-06
1151000      3.84e-02      1.33e-03      1.95e-02    2.7e-06
1152000      1.63e-02      3.85e-03      2.75e-03    2.7e-06
1153000      3.52e-02      6.23e-03      7.53e-04    2.7e-06
1154000      8.67e-03      2.17e-04      4.42e-03    2.7e-06
1155000      1.10e-02      2.74e-03      4.57e-04    2.7e-06
1156000      5.46e-02      2.43e-03      2.73e-02    2.7e-06
1157000      9.59e-03      3.02e-04      4.84e-03    2.7e-06
1158000      8.13e-03      1.28e-03      1.90e-03    2.7e-06
1159000      3.79e-02      3.74e-03      1.63e-02    2.7e-06
1160000      4.50e-02      8.87e-04      2.36e-02    2.6e-06
1161000      1.43e-02      3.46e-03      2.02e-03    2.6e-06
1162000      5.76e-03      1.16e-03      1.82e-03    2.6e-06
1163000      3.12e-02      6.18e-04      1.64e-02    2.6e-06
1164000      5.94e-02      4.08e-03      3.01e-02    2.6e-06
1165000      1.04e-02      3.92e-04      5.33e-03    2.6e-06
1166000      1.16e-02      8.01e-04      5.35e-03    2.6e-06
1167000      6.81e-03      7.03e-05      3.58e-03    2.6e-06
1168000      2.08e-02      1.63e-03      9.18e-03    2.6e-06
1169000      1.95e-02      5.77e-04      1.00e-02    2.6e-06
1170000      1.75e-02      3.16e-03      6.50e-03    2.5e-06
1171000      3.43e-02      4.03e-03      1.63e-02    2.5e-06
1172000      1.08e-02      2.51e-03      2.22e-03    2.5e-06
1173000      5.64e-02      5.70e-03      2.77e-02    2.5e-06
1174000      5.03e-02      3.43e-03      2.59e-02    2.5e-06
1175000      5.09e-02      2.10e-03      2.65e-02    2.5e-06
1176000      3.27e-02      6.65e-04      1.75e-02    2.5e-06
1177000      4.67e-03      7.82e-04      8.02e-04    2.5e-06
1178000      1.64e-03      2.33e-04      1.81e-04    2.5e-06
1179000      1.79e-02      1.59e-03      8.97e-03    2.5e-06
1180000      6.11e-02      3.23e-03      3.26e-02    2.4e-06
1181000      4.92e-02      3.50e-03      2.60e-02    2.4e-06
1182000      1.73e-02      3.94e-04      9.34e-03    2.4e-06
1183000      5.65e-03      2.42e-04      2.99e-03    2.4e-06
1184000      4.36e-02      1.30e-03      2.36e-02    2.4e-06
1185000      5.11e-02      2.32e-03      2.75e-02    2.4e-06
1186000      2.15e-02      2.77e-03      5.30e-03    2.4e-06
1187000      3.18e-02      2.81e-03      1.62e-02    2.4e-06
1188000      4.84e-03      8.50e-04      3.11e-04    2.4e-06
1189000      2.97e-02      4.40e-03      1.31e-02    2.4e-06
1190000      8.78e-03      1.62e-03      3.30e-03    2.2e-06
1191000      9.13e-03      2.25e-03      8.59e-04    2.2e-06
1192000      3.08e-02      3.39e-03      1.54e-02    2.2e-06
1193000      1.00e-02      7.90e-04      4.98e-03    2.2e-06
1194000      3.37e-03      3.16e-04      1.59e-03    2.2e-06
1195000      5.30e-03      9.32e-04      3.51e-04    2.2e-06
1196000      1.10e-02      2.67e-03      1.33e-03    2.2e-06
1197000      3.21e-02      4.33e-03      1.50e-02    2.2e-06
1198000      3.63e-02      1.04e-03      2.01e-02    2.2e-06
1199000      2.94e-02      1.12e-03      1.62e-02    2.2e-06
1200000      6.50e-03      1.62e-03      4.02e-04    2.1e-06
1201000      4.91e-03      7.62e-04      1.33e-03    2.1e-06
1202000      1.06e-02      1.31e-03      4.26e-03    2.1e-06
1203000      3.62e-02      8.72e-04      2.04e-02    2.1e-06
1204000      4.90e-02      1.23e-03      2.75e-02    2.1e-06
1205000      5.16e-02      3.22e-03      2.73e-02    2.1e-06
1206000      1.46e-02      1.28e-03      7.73e-03    2.1e-06
1207000      2.76e-02      4.89e-03      4.21e-04    2.1e-06
1208000      1.07e-02      1.37e-03      4.19e-03    2.1e-06
1209000      1.41e-02      1.53e-03      5.31e-03    2.1e-06
1210000      3.23e-02      1.11e-03      1.83e-02    2.0e-06
1211000      3.97e-02      8.20e-04      2.28e-02    2.0e-06
1212000      5.59e-02      6.41e-03      2.95e-02    2.0e-06
1213000      1.04e-02      1.07e-03      4.83e-03    2.0e-06
1214000      7.99e-03      7.49e-04      3.90e-03    2.0e-06
1215000      1.35e-02      1.04e-03      7.02e-03    2.0e-06
1216000      3.95e-02      4.03e-03      1.85e-02    2.0e-06
1217000      2.84e-02      1.83e-05      1.63e-02    2.0e-06
1218000      3.27e-02      1.11e-03      1.85e-02    2.0e-06
1219000      1.09e-02      1.00e-03      4.87e-03    2.0e-06
1220000      1.94e-02      4.82e-03      1.23e-03    1.9e-06
1221000      2.75e-02      2.23e-03      1.43e-02    1.9e-06
1222000      5.55e-02      4.47e-03      2.89e-02    1.9e-06
1223000      3.00e-02      7.32e-04      1.75e-02    1.9e-06
1224000      3.38e-02      1.54e-04      1.98e-02    1.9e-06
1225000      6.21e-03      1.50e-03      9.53e-04    1.9e-06
1226000      1.36e-02      9.61e-04      7.64e-03    1.9e-06
1227000      2.20e-02      2.61e-03      9.55e-03    1.9e-06
1228000      1.33e-02      8.56e-04      7.27e-03    1.9e-06
1229000      1.25e-02      1.19e-03      6.79e-03    1.9e-06
1230000      5.29e-02      3.68e-03      3.03e-02    1.8e-06
1231000      2.74e-02      2.44e-03      1.52e-02    1.8e-06
1232000      6.82e-03      2.44e-04      3.91e-03    1.8e-06
1233000      6.40e-03      6.50e-04      3.12e-03    1.8e-06
1234000      1.35e-02      3.32e-03      1.51e-03    1.8e-06
1235000      1.45e-02      2.57e-03      3.79e-04    1.8e-06
1236000      1.12e-02      8.73e-04      6.37e-03    1.8e-06
1237000      2.08e-02      3.05e-03      1.01e-02    1.8e-06
1238000      8.67e-03      1.51e-03      8.57e-04    1.8e-06
1239000      1.22e-02      3.30e-04      7.22e-03    1.8e-06
1240000      1.02e-02      9.11e-04      4.85e-03    1.7e-06
1241000      2.28e-02      1.49e-03      1.33e-02    1.7e-06
1242000      6.12e-03      2.21e-04      3.62e-03    1.7e-06
1243000      2.62e-02      1.51e-03      1.54e-02    1.7e-06
1244000      4.79e-02      2.29e-03      2.84e-02    1.7e-06
1245000      7.16e-03      1.01e-03      2.60e-03    1.7e-06
1246000      1.21e-02      1.16e-04      7.30e-03    1.7e-06
1247000      1.26e-02      1.22e-03      5.64e-03    1.7e-06
1248000      2.76e-02      2.34e-03      1.57e-02    1.7e-06
1249000      6.63e-02      4.49e-03      3.87e-02    1.7e-06
1250000      4.53e-02      6.93e-03      2.37e-02    1.6e-06
1251000      1.91e-02      1.28e-03      1.13e-02    1.6e-06
1252000      4.70e-02      1.26e-04      2.89e-02    1.6e-06
1253000      1.04e-02      2.46e-03      2.14e-03    1.6e-06
1254000      2.30e-02      1.44e-03      1.37e-02    1.6e-06
1255000      3.43e-02      4.04e-03      1.58e-02    1.6e-06
1256000      2.99e-03      3.94e-04      1.23e-03    1.6e-06
1257000      5.35e-02      5.18e-03      3.03e-02    1.6e-06
1258000      6.02e-03      1.50e-03      4.24e-04    1.6e-06
1259000      4.55e-03      1.09e-03      8.36e-04    1.6e-06
1260000      2.27e-03      5.26e-05      1.41e-03    1.6e-06
1261000      4.48e-03      7.30e-04      1.09e-03    1.6e-06
1262000      1.30e-02      2.27e-03      1.30e-03    1.6e-06
1263000      3.82e-02      1.30e-03      2.34e-02    1.6e-06
1264000      3.23e-03      7.08e-04      9.70e-04    1.6e-06
1265000      2.57e-03      4.02e-04      1.25e-03    1.6e-06
1266000      1.28e-02      1.32e-03      7.32e-03    1.6e-06
1267000      3.85e-02      4.82e-03      2.17e-02    1.6e-06
1268000      9.27e-03      1.05e-03      5.16e-03    1.6e-06
1269000      1.29e-02      1.74e-03      2.85e-03    1.6e-06
1270000      4.83e-02      2.41e-04      3.07e-02    1.5e-06
1271000      1.15e-02      8.30e-04      7.02e-03    1.5e-06
1272000      3.81e-02      2.85e-03      2.31e-02    1.5e-06
1273000      4.31e-03      4.55e-04      2.20e-03    1.5e-06
1274000      9.25e-03      5.97e-04      5.47e-03    1.5e-06
1275000      3.23e-02      2.43e-04      2.05e-02    1.5e-06
1276000      6.13e-03      1.47e-03      1.08e-03    1.5e-06
1277000      1.10e-02      1.19e-03      5.54e-03    1.5e-06
1278000      1.70e-02      4.09e-03      2.86e-03    1.5e-06
1279000      1.21e-02      1.77e-03      6.22e-03    1.5e-06
1280000      2.86e-02      2.31e-03      1.64e-02    1.4e-06
1281000      7.93e-03      9.78e-04      3.66e-03    1.4e-06
1282000      3.46e-02      3.54e-05      2.23e-02    1.4e-06
1283000      1.33e-02      1.22e-03      7.99e-03    1.4e-06
1284000      1.05e-02      4.44e-04      6.69e-03    1.4e-06
1285000      5.27e-02      3.96e-03      3.24e-02    1.4e-06
1286000      1.09e-02      1.14e-03      4.87e-03    1.4e-06
1287000      3.19e-02      2.65e-03      1.81e-02    1.4e-06
1288000      8.11e-03      1.42e-03      7.44e-04    1.4e-06
1289000      8.49e-03      2.39e-04      5.36e-03    1.4e-06
1290000      1.28e-02      8.65e-04      8.04e-03    1.3e-06
1291000      1.51e-02      7.12e-04      9.37e-03    1.3e-06
1292000      2.31e-02      1.81e-03      1.44e-02    1.3e-06
1293000      1.38e-02      1.64e-03      7.95e-03    1.3e-06
1294000      1.22e-02      1.61e-03      5.30e-03    1.3e-06
1295000      3.91e-02      4.12e-03      2.32e-02    1.3e-06
1296000      1.01e-02      1.75e-03      1.37e-03    1.3e-06
1297000      1.62e-02      3.94e-03      2.56e-03    1.3e-06
1298000      3.29e-02      3.81e-03      1.62e-02    1.3e-06
1299000      5.11e-03      3.34e-04      3.11e-03    1.3e-06
1300000      8.97e-03      1.55e-03      1.32e-03    1.3e-06
1301000      3.71e-02      6.55e-03      6.86e-04    1.3e-06
1302000      6.06e-03      1.50e-03      4.75e-04    1.3e-06
1303000      3.42e-03      6.29e-04      1.54e-03    1.3e-06
1304000      2.73e-02      8.39e-04      1.79e-02    1.3e-06
