# Time-averaged data for fix strainstress
# TimeStep v_strain v_truestrain v_pzz v_pzzsq
252600 0.0960962 0.091755 -1.86019 3.46036
252700 0.0963462 0.0919831 -1.8531 3.43411
252800 0.0965963 0.0922111 -1.8375 3.37648
252900 0.0968463 0.092439 -1.86774 3.4885
253000 0.0970963 0.0926669 -1.85006 3.42283
253100 0.0973462 0.0928948 -1.87744 3.52483
253200 0.0975963 0.0931226 -1.85004 3.42279
253300 0.0978462 0.0933503 -1.88387 3.54924
253400 0.0980963 0.093578 -1.85885 3.45598
253500 0.0983462 0.0938056 -1.857 3.44898
253600 0.0985962 0.0940332 -1.87622 3.52084
253700 0.0988462 0.0942608 -1.84807 3.41599
253800 0.0990963 0.0944882 -1.90838 3.64214
253900 0.0993463 0.0947157 -1.84741 3.41307
254000 0.0995962 0.0949431 -1.88363 3.54818
254100 0.0998463 0.0951704 -1.8456 3.40634
254200 0.100096 0.0953977 -1.9066 3.63555
254300 0.100346 0.0956249 -1.88449 3.55178
254400 0.100596 0.0958521 -1.86232 3.46843
254500 0.100846 0.0960792 -1.88157 3.5404
254600 0.101096 0.0963063 -1.86352 3.47284
254700 0.101346 0.0965333 -1.89461 3.58972
254800 0.101596 0.0967603 -1.87097 3.5006
254900 0.101846 0.0969872 -1.86816 3.49005
255000 0.102096 0.097214 -1.86162 3.4657
255100 0.102346 0.0974409 -1.86896 3.49315
255200 0.102596 0.0976676 -1.88662 3.5594
255300 0.102846 0.0978943 -1.85644 3.44647
255400 0.103096 0.098121 -1.89081 3.5752
255500 0.103346 0.0983476 -1.84096 3.38959
255600 0.103596 0.0985742 -1.8652 3.47929
255700 0.103846 0.0988007 -1.8622 3.46806
255800 0.104096 0.0990271 -1.86899 3.49365
255900 0.104346 0.0992535 -1.87664 3.52219
256000 0.104596 0.0994799 -1.84242 3.39465
256100 0.104846 0.0997062 -1.87835 3.52827
256200 0.105096 0.0999324 -1.86657 3.48418
256300 0.105346 0.100159 -1.90848 3.6424
256400 0.105596 0.100385 -1.897 3.59862
256500 0.105846 0.100611 -1.92442 3.70347
256600 0.106096 0.100837 -1.89867 3.60524
256700 0.106346 0.101063 -1.91924 3.68384
256800 0.106596 0.101289 -1.90398 3.62535
256900 0.106846 0.101515 -1.88345 3.54757
257000 0.107096 0.101741 -1.88127 3.53989
257100 0.107346 0.101966 -1.84209 3.39382
257200 0.107596 0.102192 -1.89297 3.5835
257300 0.107846 0.102418 -1.81204 3.28386
257400 0.108096 0.102643 -1.8769 3.52348
257500 0.108346 0.102869 -1.83929 3.3837
257600 0.108596 0.103095 -1.85156 3.42907
257700 0.108846 0.10332 -1.84454 3.40307
257800 0.109096 0.103545 -1.80903 3.27312
257900 0.109346 0.103771 -1.84396 3.40046
258000 0.109596 0.103996 -1.79169 3.21023
258100 0.109846 0.104221 -1.82879 3.34459
258200 0.110096 0.104447 -1.8088 3.27177
258300 0.110346 0.104672 -1.84155 3.39153
258400 0.110596 0.104897 -1.83143 3.35422
258500 0.110846 0.105122 -1.82842 3.34314
258600 0.111096 0.105347 -1.81526 3.29525
258700 0.111346 0.105572 -1.82613 3.33486
258800 0.111596 0.105797 -1.8287 3.3443
258900 0.111846 0.106022 -1.81118 3.28041
259000 0.112096 0.106247 -1.82002 3.31256
259100 0.112346 0.106472 -1.82748 3.33979
259200 0.112596 0.106696 -1.81296 3.28688
259300 0.112846 0.106921 -1.79257 3.21337
259400 0.113096 0.107146 -1.79751 3.23111
259500 0.113346 0.10737 -1.80077 3.24282
259600 0.113596 0.107595 -1.79108 3.20805
259700 0.113846 0.107819 -1.79422 3.21928
259800 0.114096 0.108044 -1.78014 3.16898
259900 0.114346 0.108268 -1.80438 3.25581
260000 0.114596 0.108492 -1.79031 3.20531
260100 0.114846 0.108717 -1.79285 3.21447
260200 0.115096 0.108941 -1.78898 3.20066
260300 0.115346 0.109165 -1.7839 3.18255
260400 0.115596 0.109389 -1.80565 3.26047
260500 0.115846 0.109613 -1.79608 3.22596
260600 0.116096 0.109837 -1.82087 3.31561
260700 0.116346 0.110061 -1.80505 3.25827
260800 0.116596 0.110285 -1.8345 3.36547
260900 0.116846 0.110509 -1.81519 3.29503
261000 0.117096 0.110733 -1.83016 3.34979
261100 0.117346 0.110956 -1.8363 3.37242
261200 0.117596 0.11118 -1.82021 3.31355
261300 0.117846 0.111404 -1.86946 3.49495
261400 0.118096 0.111627 -1.83481 3.36655
261500 0.118346 0.111851 -1.84823 3.41599
261600 0.118596 0.112075 -1.81621 3.29868
261700 0.118846 0.112298 -1.86854 3.49188
261800 0.119096 0.112521 -1.84194 3.39348
261900 0.119346 0.112745 -1.84284 3.39706
262000 0.119596 0.112968 -1.86451 3.47724
262100 0.119846 0.113191 -1.80887 3.27206
262200 0.120096 0.113415 -1.85566 3.44356
262300 0.120346 0.113638 -1.82556 3.33275
262400 0.120596 0.113861 -1.87261 3.50717
262500 0.120846 0.114084 -1.85149 3.42831
262600 0.121096 0.114307 -1.85811 3.45291
262700 0.121346 0.11453 -1.84771 3.41456
262800 0.121596 0.114753 -1.80857 3.27104
262900 0.121846 0.114976 -1.86219 3.46781
263000 0.122096 0.115199 -1.83253 3.35822
263100 0.122346 0.115421 -1.83922 3.38277
263200 0.122596 0.115644 -1.83006 3.34915
263300 0.122846 0.115867 -1.84556 3.40617
263400 0.123096 0.116089 -1.83764 3.37704
263500 0.123346 0.116312 -1.84536 3.40542
263600 0.123596 0.116534 -1.85045 3.42421
263700 0.123846 0.116757 -1.8411 3.38968
263800 0.124096 0.116979 -1.84823 3.41595
263900 0.124346 0.117202 -1.8425 3.39482
264000 0.124596 0.117424 -1.83555 3.3694
264100 0.124846 0.117646 -1.82427 3.32815
264200 0.125096 0.117869 -1.85418 3.43811
264300 0.125346 0.118091 -1.82238 3.3211
264400 0.125596 0.118313 -1.83798 3.37828
264500 0.125846 0.118535 -1.808 3.26892
264600 0.126096 0.118757 -1.82519 3.33136
264700 0.126346 0.118979 -1.81423 3.29158
264800 0.126596 0.119201 -1.82987 3.34847
264900 0.126846 0.119423 -1.81439 3.2921
265000 0.127096 0.119645 -1.82235 3.32115
265100 0.127346 0.119866 -1.80834 3.27039
265200 0.127596 0.120088 -1.80099 3.24382
265300 0.127846 0.12031 -1.82084 3.31552
265400 0.128096 0.120531 -1.81698 3.30145
265500 0.128346 0.120753 -1.8255 3.33248
265600 0.128596 0.120975 -1.80146 3.24535
265700 0.128846 0.121196 -1.79022 3.20492
265800 0.129096 0.121418 -1.79075 3.20684
265900 0.129346 0.121639 -1.76598 3.11879
266000 0.129596 0.12186 -1.76468 3.11418
266100 0.129846 0.122082 -1.78136 3.17326
