# Time-averaged data for fix strainstress
# TimeStep v_strain v_truestrain v_pzz v_pzzsq
202900 0.0616438 0.0598184 -1.97434 3.89808
203000 0.0618938 0.0600539 -2.00715 4.0287
203100 0.0621438 0.0602893 -1.979 3.91664
203200 0.0623938 0.0605246 -1.97587 3.90418
203300 0.0626438 0.0607599 -1.99575 3.98304
203400 0.0628938 0.0609951 -1.971 3.88492
203500 0.0631438 0.0612303 -1.99733 3.9894
203600 0.0633938 0.0614654 -1.97307 3.8935
203700 0.0636438 0.0617005 -1.97594 3.90461
203800 0.0638938 0.0619355 -1.98221 3.92951
203900 0.0641438 0.0621705 -1.93728 3.75318
204000 0.0643938 0.0624054 -1.94926 3.79968
204100 0.0646438 0.0626402 -1.91358 3.66186
204200 0.0648938 0.062875 -1.94007 3.76398
204300 0.0651438 0.0631098 -1.90775 3.63962
204400 0.0653938 0.0633444 -1.94225 3.77243
204500 0.0656438 0.0635791 -1.91951 3.68475
204600 0.0658938 0.0638136 -1.91803 3.67895
204700 0.0661438 0.0640482 -1.90124 3.61486
204800 0.0663938 0.0642826 -1.89648 3.59675
204900 0.0666438 0.064517 -1.87895 3.53072
205000 0.0668938 0.0647514 -1.87567 3.5183
205100 0.0671438 0.0649857 -1.88435 3.55089
205200 0.0673938 0.0652199 -1.85452 3.43928
205300 0.0676438 0.0654541 -1.83235 3.35775
205400 0.0678938 0.0656882 -1.83277 3.35921
205500 0.0681438 0.0659223 -1.8492 3.41959
205600 0.0683938 0.0661564 -1.8293 3.34643
205700 0.0686438 0.0663903 -1.86496 3.47818
205800 0.0688938 0.0666242 -1.82735 3.33933
205900 0.0691438 0.0668581 -1.84587 3.40737
206000 0.0693938 0.0670919 -1.80615 3.26239
206100 0.0696438 0.0673256 -1.82716 3.3388
206200 0.0698938 0.0675593 -1.82335 3.32477
206300 0.0701438 0.067793 -1.81398 3.29062
206400 0.0703938 0.0680266 -1.83716 3.37516
206500 0.0706438 0.0682601 -1.82248 3.32156
206600 0.0708938 0.0684936 -1.81022 3.27697
206700 0.0711438 0.068727 -1.82451 3.32886
206800 0.0713938 0.0689604 -1.79694 3.22905
206900 0.0716438 0.0691937 -1.81409 3.29109
207000 0.0718938 0.0694269 -1.81786 3.30465
207100 0.0721438 0.0696601 -1.81438 3.29199
207200 0.0723938 0.0698933 -1.80779 3.26813
207300 0.0726438 0.0701264 -1.81215 3.2839
207400 0.0728938 0.0703594 -1.81463 3.29296
207500 0.0731438 0.0705924 -1.85502 3.44118
207600 0.0733938 0.0708254 -1.81619 3.29887
207700 0.0736438 0.0710582 -1.82752 3.34026
207800 0.0738938 0.0712911 -1.84948 3.42098
207900 0.0741438 0.0715238 -1.84569 3.4068
208000 0.0743938 0.0717565 -1.87754 3.52541
208100 0.0746438 0.0719892 -1.83589 3.37056
208200 0.0748938 0.0722218 -1.86073 3.46243
208300 0.0751438 0.0724544 -1.82588 3.3341
208400 0.0753938 0.0726869 -1.88491 3.55306
208500 0.0756438 0.0729193 -1.8314 3.35443
208600 0.0758938 0.0731517 -1.86947 3.49553
208700 0.0761438 0.073384 -1.84559 3.40647
208800 0.0763938 0.0736163 -1.85752 3.45072
208900 0.0766438 0.0738486 -1.8513 3.42763
209000 0.0768938 0.0740807 -1.85977 3.45905
209100 0.0771438 0.0743129 -1.88608 3.55743
209200 0.0773938 0.0745449 -1.86386 3.47424
209300 0.0776438 0.0747769 -1.8965 3.5968
209400 0.0778938 0.0750089 -1.86602 3.48216
209500 0.0781438 0.0752408 -1.8955 3.59294
209600 0.0783938 0.0754727 -1.87487 3.5152
209700 0.0786438 0.0757045 -1.89172 3.57874
209800 0.0788938 0.0759362 -1.89043 3.57378
209900 0.0791438 0.0761679 -1.90285 3.62098
210000 0.0793938 0.0763995 -1.91454 3.66553
210100 0.0796438 0.0766311 -1.91479 3.66649
