#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
8899000      5.68e-02      6.26e-03      4.21e-02    1.1e-07
8900000      6.36e-02      1.12e-02      4.27e-02    1.1e-07
8901000      8.34e-02      1.07e-02      6.79e-02    1.1e-07
8902000      9.55e-03      9.74e-04      7.41e-03    1.1e-07
8903000      3.68e-02      1.15e-03      3.44e-02    1.1e-07
8904000      3.08e-02      1.80e-03      2.76e-02    1.1e-07
8905000      9.90e-02      7.27e-03      8.99e-02    1.1e-07
8906000      2.20e-02      5.37e-03      4.56e-03    1.1e-07
8907000      5.13e-02      4.36e-03      4.28e-02    1.1e-07
8908000      4.96e-02      1.25e-03      4.66e-02    1.1e-07
8909000      5.01e-02      4.81e-03      3.99e-02    1.1e-07
8910000      5.42e-02      3.83e-03      4.72e-02    1.1e-07
8911000      6.05e-03      3.09e-04      5.50e-03    1.1e-07
8912000      9.04e-02      4.24e-03      8.44e-02    1.1e-07
8913000      5.19e-02      4.88e-05      4.93e-02    1.1e-07
8914000      3.82e-02      1.86e-03      3.49e-02    1.1e-07
8915000      4.23e-02      3.35e-03      3.59e-02    1.1e-07
8916000      1.68e-02      2.76e-03      5.98e-03    1.1e-07
8917000      1.29e-01      1.76e-02      7.80e-02    1.1e-07
8918000      8.87e-02      5.12e-03      7.96e-02    1.1e-07
8919000      3.21e-02      2.32e-03      2.78e-02    1.1e-07
8920000      3.78e-02      9.69e-04      3.55e-02    1.1e-07
8921000      6.91e-02      1.21e-02      3.37e-02    1.1e-07
8922000      5.81e-02      5.16e-03      4.77e-02    1.1e-07
8923000      8.25e-02      1.04e-02      5.51e-02    1.1e-07
8924000      5.52e-02      4.64e-03      4.94e-02    1.1e-07
8925000      1.06e-01      2.65e-02      3.97e-03    1.1e-07
8926000      6.23e-02      3.04e-03      5.49e-02    1.1e-07
8927000      4.97e-02      3.56e-03      4.52e-02    1.1e-07
8928000      3.41e-02      1.84e-03      3.17e-02    1.1e-07
8929000      5.57e-02      7.91e-04      5.27e-02    1.1e-07
8930000      3.49e-03      5.97e-04      8.15e-04    1.1e-07
8931000      1.08e-01      2.63e-02      2.33e-02    1.1e-07
8932000      6.20e-02      7.24e-03      4.41e-02    1.1e-07
8933000      9.07e-03      1.04e-03      6.54e-03    1.1e-07
8934000      5.39e-02      1.63e-03      5.04e-02    1.1e-07
8935000      4.73e-02      4.95e-03      3.86e-02    1.1e-07
8936000      9.24e-03      1.26e-03      5.58e-03    1.1e-07
8937000      6.23e-02      4.73e-03      5.34e-02    1.1e-07
8938000      4.11e-02      2.16e-03      3.73e-02    1.1e-07
8939000      3.02e-02      3.72e-03      2.05e-02    1.1e-07
8940000      7.04e-03      1.30e-03      4.53e-03    1.1e-07
8941000      6.40e-02      5.14e-03      5.42e-02    1.1e-07
8942000      3.77e-02      4.12e-03      3.22e-02    1.1e-07
8943000      6.78e-02      7.43e-03      5.79e-02    1.1e-07
8944000      1.05e-01      3.26e-03      9.94e-02    1.1e-07
8945000      5.38e-02      1.23e-03      5.07e-02    1.1e-07
8946000      5.23e-03      3.14e-05      4.96e-03    1.1e-07
8947000      8.63e-02      3.05e-03      8.03e-02    1.1e-07
8948000      5.17e-02      4.05e-03      4.40e-02    1.1e-07
8949000      1.03e-01      1.24e-02      7.19e-02    1.1e-07
8950000      6.11e-02      9.00e-04      5.80e-02    1.0e-07
8951000      4.55e-02      1.29e-03      4.27e-02    1.0e-07
8952000      5.34e-02      1.03e-03      5.05e-02    1.0e-07
8953000      3.29e-02      2.10e-03      2.92e-02    1.0e-07
8954000      7.01e-02      7.87e-03      5.15e-02    1.0e-07
8955000      5.56e-02      5.54e-03      4.37e-02    1.0e-07
8956000      7.25e-03      1.17e-03      2.81e-03    1.0e-07
8957000      6.00e-02      2.36e-03      5.64e-02    1.0e-07
8958000      4.34e-02      6.67e-03      2.04e-02    1.0e-07
8959000      5.90e-02      3.64e-03      5.27e-02    1.0e-07
8960000      7.71e-02      8.92e-04      7.32e-02    1.0e-07
8961000      8.29e-02      4.90e-03      7.44e-02    1.0e-07
8962000      9.47e-02      3.97e-03      8.89e-02    1.0e-07
8963000      7.07e-02      8.99e-03      4.68e-02    1.0e-07
8964000      6.80e-02      1.01e-02      5.22e-02    1.0e-07
8965000      6.53e-02      4.37e-03      5.76e-02    1.0e-07
8966000      5.36e-02      9.33e-03      2.66e-02    1.0e-07
8967000      1.19e-02      1.62e-03      7.25e-03    1.0e-07
8968000      4.43e-02      2.20e-05      4.22e-02    1.0e-07
8969000      2.24e-02      1.32e-03      2.01e-02    1.0e-07
8970000      4.54e-02      2.23e-03      4.15e-02    1.0e-07
8971000      9.28e-02      3.22e-03      8.66e-02    1.0e-07
8972000      5.58e-02      8.80e-04      5.31e-02    1.0e-07
8973000      5.69e-02      5.05e-03      4.69e-02    1.0e-07
8974000      5.41e-02      4.76e-03      4.47e-02    1.0e-07
8975000      6.52e-02      1.20e-02      4.21e-02    1.0e-07
8976000      6.92e-02      4.06e-03      6.21e-02    1.0e-07
8977000      1.24e-01      1.14e-02      1.09e-01    1.0e-07
8978000      7.59e-03      6.26e-04      6.40e-03    1.0e-07
8979000      7.12e-02      1.82e-04      6.78e-02    1.0e-07
8980000      2.36e-02      3.71e-03      1.74e-02    1.0e-07
8981000      1.06e-01      7.24e-03      9.67e-02    1.0e-07
8982000      8.17e-03      1.67e-03      4.47e-03    1.0e-07
8983000      5.63e-03      7.99e-04      3.20e-03    1.0e-07
8984000      8.77e-02      7.96e-03      7.78e-02    1.0e-07
8985000      5.59e-02      9.63e-03      1.19e-02    1.0e-07
8986000      9.52e-02      1.28e-02      5.86e-02    1.0e-07
8987000      2.76e-02      6.75e-03      5.55e-03    1.0e-07
8988000      2.19e-02      5.42e-03      3.14e-03    1.0e-07
8989000      4.53e-02      1.67e-03      4.21e-02    1.0e-07
8990000      4.86e-02      4.67e-03      4.27e-02    1.0e-07
8991000      7.51e-02      1.65e-03      7.09e-02    1.0e-07
8992000      7.89e-02      7.04e-03      6.48e-02    1.0e-07
8993000      1.33e-02      3.03e-03      5.12e-03    1.0e-07
8994000      4.96e-02      3.52e-03      4.32e-02    1.0e-07
8995000      7.00e-02      6.93e-03      5.82e-02    1.0e-07
8996000      4.02e-02      1.08e-03      3.75e-02    1.0e-07
8997000      4.40e-02      1.05e-03      4.15e-02    1.0e-07
8998000      6.01e-02      7.41e-03      4.10e-02    1.0e-07
8999000      1.28e-02      2.92e-03      5.05e-03    1.0e-07
9000000      8.07e-02      1.04e-02      5.99e-02    9.8e-08
9001000      6.26e-02      1.03e-02      4.51e-02    9.8e-08
9002000      5.52e-02      8.75e-03      4.08e-02    9.8e-08
9003000      3.01e-02      2.10e-03      2.64e-02    9.8e-08
9004000      9.40e-02      1.28e-02      7.53e-02    9.8e-08
9005000      5.96e-02      4.27e-03      5.20e-02    9.8e-08
9006000      4.61e-02      3.58e-04      4.40e-02    9.8e-08
9007000      3.40e-02      2.15e-03      3.03e-02    9.8e-08
9008000      1.23e-02      1.82e-03      6.39e-03    9.8e-08
9009000      1.00e-02      1.65e-03      3.47e-03    9.8e-08
9010000      4.31e-02      5.69e-04      4.10e-02    9.8e-08
9011000      6.49e-02      1.25e-02      3.95e-02    9.8e-08
9012000      4.74e-02      3.56e-03      4.09e-02    9.8e-08
9013000      7.83e-03      1.57e-03      4.48e-03    9.8e-08
9014000      3.97e-02      3.59e-03      3.53e-02    9.8e-08
9015000      4.93e-02      5.82e-04      4.70e-02    9.8e-08
9016000      3.27e-02      3.04e-03      2.65e-02    9.8e-08
9017000      5.61e-02      1.36e-03      5.31e-02    9.8e-08
9018000      9.80e-02      6.91e-03      8.98e-02    9.8e-08
9019000      5.74e-02      7.21e-03      3.86e-02    9.8e-08
9020000      7.43e-03      1.02e-03      4.46e-03    9.8e-08
9021000      3.20e-02      4.89e-03      2.42e-02    9.8e-08
9022000      4.39e-02      4.16e-03      2.90e-02    9.8e-08
9023000      2.23e-02      5.43e-03      4.94e-03    9.8e-08
9024000      8.12e-02      3.26e-03      7.65e-02    9.8e-08
9025000      6.69e-02      1.19e-03      6.36e-02    9.8e-08
9026000      1.37e-01      1.49e-02      1.18e-01    9.8e-08
9027000      7.30e-02      1.53e-02      3.80e-02    9.8e-08
9028000      4.12e-02      7.39e-04      3.91e-02    9.8e-08
9029000      2.08e-02      3.53e-03      5.64e-03    9.8e-08
9030000      4.00e-02      3.38e-03      3.36e-02    9.8e-08
9031000      2.81e-02      2.18e-03      2.40e-02    9.8e-08
9032000      6.28e-02      3.08e-03      5.76e-02    9.8e-08
9033000      9.91e-03      2.16e-03      4.63e-03    9.8e-08
9034000      6.50e-03      6.16e-04      5.24e-03    9.8e-08
9035000      4.67e-02      1.13e-03      4.42e-02    9.8e-08
9036000      4.41e-02      4.97e-03      3.25e-02    9.8e-08
9037000      5.10e-02      3.68e-03      4.45e-02    9.8e-08
9038000      6.88e-02      3.07e-03      6.35e-02    9.8e-08
9039000      5.56e-02      8.55e-03      2.62e-02    9.8e-08
9040000      3.70e-02      3.24e-03      3.06e-02    9.8e-08
9041000      1.34e-01      1.30e-02      1.18e-01    9.8e-08
9042000      5.35e-02      5.36e-03      4.21e-02    9.8e-08
9043000      6.42e-02      8.32e-03      4.73e-02    9.8e-08
9044000      1.48e-01      5.56e-03      1.40e-01    9.8e-08
9045000      1.66e-02      2.73e-03      1.20e-02    9.8e-08
9046000      8.13e-03      8.44e-04      6.27e-03    9.8e-08
9047000      7.25e-02      6.32e-03      6.02e-02    9.8e-08
9048000      4.01e-02      6.98e-03      2.75e-02    9.8e-08
9049000      5.18e-03      7.78e-04      2.61e-03    9.8e-08
9050000      3.60e-02      5.34e-03      1.87e-02    9.3e-08
9051000      6.24e-02      1.20e-03      5.93e-02    9.3e-08
9052000      8.75e-02      1.09e-02      7.26e-02    9.3e-08
9053000      8.58e-02      7.29e-04      8.20e-02    9.3e-08
9054000      3.27e-02      2.46e-03      2.98e-02    9.3e-08
9055000      5.48e-02      5.84e-04      5.23e-02    9.3e-08
9056000      2.34e-02      3.86e-03      8.10e-03    9.3e-08
9057000      6.50e-02      1.02e-02      2.88e-02    9.3e-08
9058000      4.97e-02      1.52e-03      4.68e-02    9.3e-08
9059000      9.24e-02      5.08e-04      8.83e-02    9.3e-08
9060000      5.69e-02      5.31e-03      4.63e-02    9.3e-08
9061000      3.71e-02      3.41e-03      3.02e-02    9.3e-08
9062000      5.46e-02      2.45e-03      5.06e-02    9.3e-08
9063000      7.31e-02      1.91e-03      6.92e-02    9.3e-08
9064000      8.99e-02      4.33e-03      8.27e-02    9.3e-08
9065000      6.09e-02      8.74e-03      6.55e-03    9.3e-08
9066000      4.96e-02      6.17e-03      4.11e-02    9.3e-08
9067000      3.89e-02      7.73e-04      3.70e-02    9.3e-08
9068000      2.85e-02      6.59e-03      1.03e-02    9.3e-08
9069000      5.61e-02      9.86e-03      5.48e-03    9.3e-08
9070000      8.31e-02      9.30e-03      6.16e-02    9.3e-08
9071000      4.28e-02      1.19e-03      4.05e-02    9.3e-08
9072000      4.06e-02      5.50e-03      2.50e-02    9.3e-08
9073000      9.65e-03      1.52e-03      4.22e-03    9.3e-08
9074000      1.35e-02      1.91e-03      7.69e-03    9.3e-08
9075000      7.56e-02      8.80e-03      6.40e-02    9.3e-08
9076000      1.20e-01      1.63e-02      7.31e-02    9.3e-08
9077000      6.09e-02      5.11e-03      5.12e-02    9.3e-08
9078000      2.88e-02      3.62e-03      1.94e-02    9.3e-08
9079000      3.61e-02      3.21e-03      3.23e-02    9.3e-08
9080000      7.06e-03      3.90e-04      6.42e-03    9.3e-08
9081000      4.44e-02      3.75e-03      3.73e-02    9.3e-08
9082000      1.65e-02      3.81e-03      6.14e-03    9.3e-08
9083000      5.84e-02      3.79e-03      5.20e-02    9.3e-08
9084000      4.35e-02      3.81e-03      3.76e-02    9.3e-08
9085000      9.37e-02      1.20e-02      7.70e-02    9.3e-08
9086000      4.04e-02      3.78e-03      3.27e-02    9.3e-08
9087000      5.58e-03      6.65e-04      3.94e-03    9.3e-08
9088000      3.15e-02      5.49e-03      5.33e-03    9.3e-08
9089000      6.02e-02      2.68e-03      5.58e-02    9.3e-08
9090000      4.09e-02      7.61e-03      2.62e-02    9.3e-08
9091000      3.90e-02      1.36e-04      3.73e-02    9.3e-08
9092000      7.77e-02      7.97e-03      6.05e-02    9.3e-08
9093000      4.12e-02      1.59e-03      3.84e-02    9.3e-08
9094000      1.34e-02      2.56e-03      8.20e-03    9.3e-08
9095000      3.90e-02      3.16e-03      3.32e-02    9.3e-08
9096000      1.34e-01      1.85e-02      1.07e-01    9.3e-08
9097000      3.79e-02      2.25e-03      3.42e-02    9.3e-08
9098000      8.19e-02      1.19e-02      6.37e-02    9.3e-08
9099000      3.83e-02      1.15e-04      3.67e-02    9.3e-08
9100000      5.96e-02      1.08e-02      3.94e-02    8.8e-08
9101000      4.15e-02      1.79e-05      3.98e-02    8.8e-08
9102000      3.73e-02      1.26e-03      3.51e-02    8.8e-08
9103000      9.35e-03      1.54e-03      3.25e-03    8.8e-08
9104000      9.98e-03      2.12e-03      5.04e-03    8.8e-08
9105000      7.20e-02      5.60e-03      6.20e-02    8.8e-08
9106000      1.39e-01      2.45e-03      1.33e-01    8.8e-08
9107000      4.04e-02      2.05e-03      3.71e-02    8.8e-08
9108000      1.36e-01      3.23e-03      1.30e-01    8.8e-08
9109000      6.88e-02      7.95e-03      4.99e-02    8.8e-08
9110000      4.52e-02      1.86e-03      4.21e-02    8.8e-08
9111000      1.89e-02      3.33e-03      1.49e-03    8.8e-08
9112000      5.89e-02      4.93e-03      4.97e-02    8.8e-08
9113000      3.27e-02      2.57e-03      2.98e-02    8.8e-08
9114000      5.54e-02      4.79e-03      4.63e-02    8.8e-08
9115000      9.77e-02      1.52e-03      9.35e-02    8.8e-08
9116000      1.10e-02      2.36e-03      5.36e-03    8.8e-08
9117000      7.79e-02      3.08e-03      7.38e-02    8.8e-08
9118000      9.75e-02      1.59e-02      3.64e-02    8.8e-08
9119000      1.02e-02      1.35e-03      6.46e-03    8.8e-08
9120000      5.33e-02      1.74e-03      5.02e-02    8.8e-08
9121000      5.40e-02      6.98e-03      3.53e-02    8.8e-08
9122000      4.34e-02      4.11e-03      3.51e-02    8.8e-08
9123000      1.09e-01      2.60e-03      1.03e-01    8.8e-08
9124000      2.87e-02      6.67e-03      1.01e-02    8.8e-08
9125000      8.58e-02      2.40e-03      8.12e-02    8.8e-08
9126000      6.16e-02      2.16e-03      5.79e-02    8.8e-08
9127000      3.63e-03      3.87e-05      3.48e-03    8.8e-08
9128000      5.98e-02      6.47e-03      4.54e-02    8.8e-08
9129000      6.85e-02      2.17e-03      6.46e-02    8.8e-08
9130000      4.51e-02      3.92e-03      4.05e-02    8.8e-08
9131000      3.98e-02      4.11e-04      3.81e-02    8.8e-08
9132000      8.52e-02      9.66e-03      6.26e-02    8.8e-08
9133000      3.85e-02      8.97e-04      3.66e-02    8.8e-08
9134000      4.90e-02      2.96e-03      4.55e-02    8.8e-08
9135000      5.48e-02      9.45e-03      3.80e-02    8.8e-08
9136000      9.99e-02      4.66e-03      9.40e-02    8.8e-08
9137000      1.55e-02      3.78e-03      3.32e-03    8.8e-08
9138000      6.56e-02      2.47e-03      6.14e-02    8.8e-08
9139000      9.91e-02      8.99e-03      8.85e-02    8.8e-08
9140000      1.22e-01      5.69e-03      1.13e-01    8.8e-08
9141000      2.15e-02      3.53e-03      7.68e-03    8.8e-08
9142000      5.76e-02      5.74e-03      5.07e-02    8.8e-08
9143000      9.75e-02      9.06e-03      7.95e-02    8.8e-08
9144000      8.38e-02      1.08e-02      6.89e-02    8.8e-08
9145000      3.97e-02      1.01e-03      3.76e-02    8.8e-08
9146000      5.36e-02      4.49e-03      4.84e-02    8.8e-08
9147000      4.73e-02      7.33e-03      3.56e-02    8.8e-08
9148000      2.46e-02      5.75e-03      8.43e-03    8.8e-08
9149000      1.50e-02      2.50e-03      4.70e-03    8.8e-08
9150000      1.22e-01      1.66e-02      7.44e-02    8.4e-08
9151000      6.51e-02      2.05e-03      6.16e-02    8.4e-08
9152000      4.04e-02      5.49e-03      2.49e-02    8.4e-08
9153000      8.18e-02      2.04e-02      7.28e-03    8.4e-08
9154000      7.19e-02      2.71e-03      6.74e-02    8.4e-08
9155000      1.60e-02      3.95e-03      2.58e-03    8.4e-08
9156000      6.21e-02      6.09e-03      4.96e-02    8.4e-08
9157000      6.84e-02      1.15e-02      4.85e-02    8.4e-08
9158000      7.72e-02      2.70e-03      7.27e-02    8.4e-08
9159000      4.98e-02      2.37e-03      4.69e-02    8.4e-08
9160000      5.40e-02      2.02e-03      5.07e-02    8.4e-08
9161000      6.77e-02      3.69e-03      6.35e-02    8.4e-08
9162000      8.31e-02      5.96e-03      7.64e-02    8.4e-08
9163000      1.48e-02      3.11e-03      7.61e-03    8.4e-08
9164000      6.93e-02      7.11e-03      5.41e-02    8.4e-08
9165000      4.48e-02      1.10e-03      4.26e-02    8.4e-08
9166000      1.58e-01      4.40e-03      1.50e-01    8.4e-08
9167000      1.38e-02      2.45e-03      9.29e-03    8.4e-08
9168000      3.69e-02      9.14e-03      4.66e-03    8.4e-08
9169000      1.14e-01      3.08e-04      1.09e-01    8.4e-08
9170000      5.07e-02      2.18e-03      4.80e-02    8.4e-08
9171000      6.30e-02      3.07e-04      6.05e-02    8.4e-08
9172000      1.11e-02      1.81e-03      4.13e-03    8.4e-08
9173000      3.09e-02      3.90e-03      2.07e-02    8.4e-08
9174000      5.31e-02      3.04e-03      4.82e-02    8.4e-08
9175000      3.20e-02      3.68e-03      2.73e-02    8.4e-08
9176000      1.20e-01      1.37e-02      1.02e-01    8.4e-08
9177000      1.20e-01      2.44e-02      6.65e-02    8.4e-08
9178000      4.74e-02      2.66e-03      4.32e-02    8.4e-08
9179000      5.84e-02      1.31e-02      2.49e-02    8.4e-08
9180000      2.98e-02      5.63e-04      2.85e-02    8.4e-08
9181000      5.71e-03      3.11e-04      5.22e-03    8.4e-08
9182000      6.88e-02      3.92e-03      6.25e-02    8.4e-08
9183000      5.05e-02      5.26e-04      4.84e-02    8.4e-08
9184000      8.73e-02      1.02e-03      8.38e-02    8.4e-08
9185000      4.98e-02      1.94e-03      4.67e-02    8.4e-08
9186000      5.52e-02      5.44e-03      4.87e-02    8.4e-08
9187000      6.91e-02      1.01e-02      3.72e-02    8.4e-08
9188000      5.85e-02      9.81e-03      4.17e-02    8.4e-08
9189000      6.97e-02      3.24e-03      6.46e-02    8.4e-08
9190000      6.64e-02      5.33e-03      5.68e-02    8.4e-08
9191000      4.08e-02      8.09e-03      2.38e-02    8.4e-08
9192000      9.45e-03      1.37e-03      5.21e-03    8.4e-08
9193000      2.45e-02      4.18e-03      6.15e-03    8.4e-08
9194000      7.13e-03      6.45e-04      5.88e-03    8.4e-08
9195000      6.80e-02      7.82e-03      5.80e-02    8.4e-08
9196000      5.11e-03      3.53e-04      4.51e-03    8.4e-08
9197000      4.53e-02      2.62e-03      4.11e-02    8.4e-08
9198000      5.88e-02      6.35e-03      4.48e-02    8.4e-08
9199000      6.04e-02      2.44e-03      5.72e-02    8.4e-08
9200000      2.90e-02      1.98e-03      2.57e-02    8.0e-08
9201000      7.24e-02      7.22e-03      5.75e-02    8.0e-08
9202000      4.84e-02      6.51e-03      3.93e-02    8.0e-08
9203000      4.64e-02      2.18e-03      4.30e-02    8.0e-08
9204000      1.16e-01      2.36e-03      1.11e-01    8.0e-08
9205000      4.56e-02      3.04e-03      4.07e-02    8.0e-08
9206000      3.96e-02      2.10e-03      3.64e-02    8.0e-08
9207000      7.47e-02      1.64e-04      7.19e-02    8.0e-08
9208000      5.13e-02      6.72e-03      3.31e-02    8.0e-08
9209000      3.61e-02      5.91e-03      2.08e-02    8.0e-08
9210000      7.51e-02      1.64e-02      3.51e-02    8.0e-08
9211000      1.03e-01      1.23e-02      7.25e-02    8.0e-08
9212000      5.13e-02      5.47e-03      3.94e-02    8.0e-08
9213000      1.31e-01      1.58e-02      1.11e-01    8.0e-08
9214000      1.91e-02      3.36e-03      1.34e-03    8.0e-08
9215000      1.38e-01      1.17e-02      1.25e-01    8.0e-08
9216000      2.96e-02      3.31e-04      2.84e-02    8.0e-08
9217000      5.31e-02      1.25e-03      5.09e-02    8.0e-08
9218000      5.71e-02      1.13e-04      5.49e-02    8.0e-08
9219000      1.18e-02      1.97e-03      3.84e-03    8.0e-08
9220000      1.01e-02      2.46e-03      2.28e-03    8.0e-08
9221000      5.16e-02      4.88e-04      4.96e-02    8.0e-08
9222000      7.98e-02      1.44e-02      5.33e-02    8.0e-08
9223000      4.54e-02      2.32e-03      4.19e-02    8.0e-08
9224000      7.46e-02      1.47e-02      3.96e-02    8.0e-08
9225000      3.18e-02      2.58e-03      2.71e-02    8.0e-08
9226000      5.00e-02      2.34e-03      4.64e-02    8.0e-08
9227000      6.17e-02      9.26e-03      4.75e-02    8.0e-08
9228000      5.01e-02      2.52e-03      4.63e-02    8.0e-08
9229000      1.17e-02      1.61e-03      9.36e-03    8.0e-08
9230000      4.03e-02      4.13e-03      3.16e-02    8.0e-08
9231000      5.38e-02      3.75e-03      4.76e-02    8.0e-08
9232000      4.13e-02      1.01e-02      7.99e-03    8.0e-08
9233000      6.06e-03      1.05e-04      5.80e-03    8.0e-08
9234000      3.75e-02      3.71e-03      2.99e-02    8.0e-08
9235000      6.48e-02      2.14e-03      6.13e-02    8.0e-08
9236000      6.01e-02      5.09e-03      5.08e-02    8.0e-08
9237000      3.91e-02      2.54e-03      3.50e-02    8.0e-08
9238000      8.79e-02      2.00e-02      3.52e-02    8.0e-08
9239000      1.09e-02      1.78e-03      7.92e-03    8.0e-08
9240000      3.86e-02      4.53e-03      3.28e-02    8.0e-08
9241000      1.15e-01      1.27e-02      8.68e-02    8.0e-08
9242000      1.36e-01      2.25e-02      4.55e-02    8.0e-08
9243000      5.81e-02      6.08e-04      5.58e-02    8.0e-08
9244000      5.34e-02      5.92e-03      4.01e-02    8.0e-08
9245000      4.16e-02      5.83e-03      3.31e-02    8.0e-08
9246000      6.28e-02      1.16e-02      4.09e-02    8.0e-08
9247000      4.47e-02      1.83e-03      4.18e-02    8.0e-08
9248000      4.67e-02      2.79e-03      4.36e-02    8.0e-08
9249000      7.88e-02      2.56e-03      7.46e-02    8.0e-08
9250000      1.01e-01      1.07e-02      7.84e-02    7.6e-08
9251000      7.64e-02      3.35e-03      7.14e-02    7.6e-08
9252000      8.02e-02      1.25e-02      6.05e-02    7.6e-08
9253000      5.76e-02      3.47e-03      5.22e-02    7.6e-08
9254000      3.60e-02      3.59e-03      2.86e-02    7.6e-08
9255000      2.00e-02      3.38e-03      5.54e-03    7.6e-08
9256000      1.52e-01      1.47e-04      1.47e-01    7.6e-08
9257000      4.23e-02      4.18e-05      4.08e-02    7.6e-08
9258000      2.67e-02      3.92e-03      2.09e-02    7.6e-08
9259000      6.31e-02      7.27e-03      4.62e-02    7.6e-08
9260000      5.02e-02      2.00e-03      4.78e-02    7.6e-08
9261000      5.88e-02      1.70e-03      5.63e-02    7.6e-08
9262000      5.04e-02      3.33e-03      4.69e-02    7.6e-08
9263000      9.70e-02      2.13e-02      4.44e-02    7.6e-08
9264000      9.07e-01      2.27e-01      3.78e-02    7.6e-08
9265000      3.66e-02      9.34e-04      3.51e-02    7.6e-08
9266000      4.56e-02      4.86e-03      3.97e-02    7.6e-08
9267000      7.77e-02      6.47e-03      6.60e-02    7.6e-08
9268000      1.12e-01      4.79e-03      1.06e-01    7.6e-08
9269000      8.32e-03      1.02e-03      5.81e-03    7.6e-08
9270000      5.27e-02      1.10e-03      5.05e-02    7.6e-08
9271000      1.33e-02      1.71e-03      8.76e-03    7.6e-08
9272000      4.59e-02      2.17e-03      4.27e-02    7.6e-08
9273000      3.13e-02      4.98e-03      1.31e-02    7.6e-08
9274000      6.33e-02      7.14e-03      5.45e-02    7.6e-08
9275000      9.98e-02      1.67e-02      3.17e-02    7.6e-08
9276000      7.21e-02      9.62e-03      5.88e-02    7.6e-08
9277000      4.66e-02      4.79e-03      3.66e-02    7.6e-08
9278000      1.10e-02      2.66e-03      2.66e-03    7.6e-08
9279000      7.41e-02      9.03e-03      6.24e-02    7.6e-08
9280000      6.24e-02      8.03e-03      5.15e-02    7.6e-08
9281000      1.01e-01      2.41e-02      2.98e-02    7.6e-08
9282000      5.98e-02      1.19e-03      5.73e-02    7.6e-08
9283000      3.51e-02      2.95e-03      2.98e-02    7.6e-08
9284000      4.40e-02      2.44e-03      4.03e-02    7.6e-08
9285000      6.92e-02      9.62e-03      4.11e-02    7.6e-08
9286000      1.02e-02      1.30e-03      6.84e-03    7.6e-08
9287000      3.12e-02      2.03e-03      2.80e-02    7.6e-08
9288000      6.55e-02      2.91e-03      6.17e-02    7.6e-08
9289000      6.48e-03      3.22e-04      6.00e-03    7.6e-08
9290000      4.52e-02      2.93e-03      4.06e-02    7.6e-08
9291000      1.37e-01      1.75e-02      9.09e-02    7.6e-08
9292000      1.93e-02      3.17e-03      6.92e-03    7.6e-08
9293000      7.01e-02      1.45e-02      3.82e-02    7.6e-08
9294000      5.12e-02      2.25e-03      4.78e-02    7.6e-08
9295000      1.84e-02      3.99e-03      8.77e-03    7.6e-08
9296000      5.60e-02      7.43e-04      5.38e-02    7.6e-08
9297000      2.05e-01      1.77e-02      1.86e-01    7.6e-08
9298000      4.20e-02      4.14e-03      3.36e-02    7.6e-08
9299000      3.64e-02      1.60e-03      3.40e-02    7.6e-08
9300000      8.56e-03      1.00e-03      6.19e-03    7.2e-08
9301000      1.06e-02      2.54e-03      2.71e-03    7.2e-08
9302000      1.52e-02      3.43e-03      6.41e-03    7.2e-08
9303000      3.15e-02      1.05e-03      3.00e-02    7.2e-08
9304000      5.30e-02      3.44e-03      4.77e-02    7.2e-08
9305000      2.32e-02      5.99e-04      2.22e-02    7.2e-08
9306000      8.36e-02      9.43e-03      7.21e-02    7.2e-08
9307000      5.27e-02      3.98e-03      4.61e-02    7.2e-08
9308000      7.35e-02      4.92e-03      6.58e-02    7.2e-08
9309000      4.64e-02      1.70e-03      4.39e-02    7.2e-08
9310000      3.83e-02      5.84e-04      3.69e-02    7.2e-08
9311000      3.42e-02      8.37e-03      6.79e-03    7.2e-08
9312000      6.60e-02      4.90e-03      5.78e-02    7.2e-08
9313000      7.51e-02      9.32e-03      6.30e-02    7.2e-08
9314000      1.20e-02      2.08e-03      2.35e-03    7.2e-08
9315000      4.01e-02      3.44e-04      3.87e-02    7.2e-08
9316000      1.31e-02      2.02e-03      6.27e-03    7.2e-08
9317000      1.20e-02      2.19e-03      7.90e-03    7.2e-08
9318000      5.19e-02      3.68e-03      4.60e-02    7.2e-08
9319000      7.69e-02      4.52e-03      7.22e-02    7.2e-08
9320000      7.39e-02      9.23e-03      5.05e-02    7.2e-08
9321000      8.34e-02      1.94e-02      3.00e-02    7.2e-08
9322000      8.40e-02      2.05e-02      1.79e-02    7.2e-08
9323000      5.13e-02      5.05e-03      4.11e-02    7.2e-08
9324000      5.92e-02      6.71e-03      4.39e-02    7.2e-08
9325000      6.84e-02      6.05e-03      5.72e-02    7.2e-08
9326000      1.68e-02      4.17e-03      2.35e-03    7.2e-08
9327000      4.36e-02      5.09e-03      3.17e-02    7.2e-08
9328000      4.26e-02      2.61e-03      3.86e-02    7.2e-08
9329000      8.84e-02      9.59e-03      6.74e-02    7.2e-08
9330000      4.77e-02      1.07e-03      4.57e-02    7.2e-08
9331000      1.41e-02      2.08e-03      7.40e-03    7.2e-08
9332000      6.03e-02      6.24e-03      4.72e-02    7.2e-08
9333000      1.06e-01      4.39e-03      1.01e-01    7.2e-08
9334000      4.44e-02      5.78e-04      4.27e-02    7.2e-08
